"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"4506",2017,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","27 ","9556A01002","UAS MODS","A","Weapon System Cost","27 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,21804,NA,NA,NA,0
"4507",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","28 ","3632AZ3504","Aircraft Survivability Equipment","A","Weapon System Cost","28 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,67377,NA,NA,NA,0
"4508",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","29 ","5044AZ3507","Survivability CM","A","Weapon System Cost","29 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,9565,NA,NA,NA,0
"4509",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","30 ","5397AZ3517","CMWS","A","Weapon System Cost","30 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,41626,NA,NA,NA,0
"4510",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","31 ","5399AZ3537","CIRCM","A","Weapon System Cost","31 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4511",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","32 ","0832AZ3000","Avionics Support Equipment","A","Weapon System Cost","32 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,7007,NA,NA,NA,0
"4512",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","33 ","5212AZ3100","Common Ground Equipment","A","Weapon System Cost","33 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,48234,NA,NA,NA,0
"4513",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","34 ","6380AZ3110","Aircrew Integrated Systems","A","Weapon System Cost","34 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,30297,NA,NA,NA,0
"4514",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","35 ","6818AA0050","Air Traffic Control","A","Weapon System Cost","35 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,50405,NA,NA,NA,0
"4515",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","36 ","8132AZ3300","Industrial Facilities","A","Weapon System Cost","36 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,1217,NA,NA,NA,0
"4516",2017,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","37 ","9154A50100","Launcher, 2.75 Rocket","A","Weapon System Cost","37 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,3055,NA,NA,NA,0
"4517",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","1  ","7153C50016","Lower Tier Air and Missile Defense (AMD)","A","Weapon System Cost","1  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,126470,NA,NA,NA,0
"4518",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","2  ","8260C53101","MSE Missile","A","Weapon System Cost","2  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,423201,NA,NA,NA,85
"4519",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","3  ","8930C61001","INDIRECT FIRE PROTECTION CAPABILITY INC 2-I","C","Advance Procurement (CY)","3  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,19319,NA,NA,NA,0
"4520",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","3  ","8930C61001","INDIRECT FIRE PROTECTION CAPABILITY INC 2-I","C","C (FY 2017 for FY 2018) (M)","3  ","Non-Add","U",2017,"Base",NA,NA,NA,NA,NA,19319,NA,NA,NA,0
"4521",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","4  ","1338C70000","Hellfire Sys Summary","A","Weapon System Cost","4  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,42013,NA,NA,NA,155
"4522",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","5  ","2605C70302","Joint Air-To-Ground Msls (JAGM)","A","Weapon System Cost","5  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,92489,NA,NA,NA,324
"4523",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","5  ","2605C70302","Joint Air-To-Ground Msls (JAGM)","B","Less: Advance Procurement (PY)","5  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,-27738,NA,NA,NA,0
"4524",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","6  ","2605C70302","Joint Air-To-Ground Msls (JAGM)","C","Advance Procurement (CY)","6  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,37100,NA,NA,NA,0
"4525",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","6  ","2605C70302","Joint Air-To-Ground Msls (JAGM)","C","C (FY 2016 for FY 2017) (M)","6  ","Non-Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4526",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","6  ","2605C70302","Joint Air-To-Ground Msls (JAGM)","C","C (FY 2017 for FY 2018) (M)","6  ","Non-Add","U",2017,"Base",NA,NA,NA,NA,NA,37100,NA,NA,NA,0
"4527",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","7  ","0648CC0007","Javelin (Aaws-M) System Summary","A","Weapon System Cost","7  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,73508,NA,NA,NA,309
"4528",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","8  ","2104C59300","Tow 2 System Summary","A","Weapon System Cost","8  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,64922,NA,NA,NA,595
"4529",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","8  ","2104C59300","Tow 2 System Summary","B","Less: Advance Procurement (PY)","8  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4530",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","9  ","2104C59300","Tow 2 System Summary","C","Advance Procurement (CY)","9  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,19949,NA,NA,NA,0
"4531",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","9  ","2104C59300","Tow 2 System Summary","C","C (FY 2015 for FY 2016) (M)","9  ","Non-Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4532",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","9  ","2104C59300","Tow 2 System Summary","C","C (FY 2017 for FY 2018) (M)","9  ","Non-Add","U",2017,"Base",NA,NA,NA,NA,NA,19949,NA,NA,NA,0
"4533",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","10 ","6005C64400","Guided MLRS Rocket (GMLRS)","A","Weapon System Cost","10 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,172088,NA,NA,NA,1068
"4534",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","11 ","6060C65405","MLRS Reduced Range Practice Rockets (RRPR)","A","Weapon System Cost","11 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,18004,NA,NA,NA,1704
"4535",2017,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","12 ","6870C88001","LETHAL MINIATURE AERIAL MISSILE SYSTEM (LMAMS","A","Weapon System Cost","12 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4536",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","13 ","0962C50700","Patriot Mods","A","Weapon System Cost","13 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,197107,NA,NA,NA,0
"4537",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","14 ","1823CA6700","ATACMS MODS","A","Weapon System Cost","14 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,150043,NA,NA,NA,0
"4538",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","15 ","1824C57701","GMLRS MOD","A","Weapon System Cost","15 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,395,NA,NA,NA,0
"4539",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","16 ","2684C20000","Stinger Mods","A","Weapon System Cost","16 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4540",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","17 ","2690CE8710","Avenger Mods","A","Weapon System Cost","17 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,33606,NA,NA,NA,0
"4541",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","18 ","3972C61700","Itas/Tow Mods","A","Weapon System Cost","18 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,383,NA,NA,NA,0
"4542",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","19 ","6552C67500","MLRS Mods","A","Weapon System Cost","19 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,34704,NA,NA,NA,0
"4543",2017,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","20 ","6580C67501","Himars Modifications","A","Weapon System Cost","20 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,1847,NA,NA,NA,0
"4544",2017,"2032A","Missile Procurement, Army","ARMY","04","Spares and Repair Parts","10","Spares and Repair Parts","21 ","1242CA0250","Spares and Repair Parts","A","Weapon System Cost","21 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,34487,NA,NA,NA,0
"4545",2017,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","22 ","1242C93000","Air Defense Targets","A","Weapon System Cost","22 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,4915,NA,NA,NA,0
"4546",2017,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","23 ","3902CL2000","Items Less Than $5.0m (Missiles)","A","Weapon System Cost","23 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4547",2017,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","24 ","4662CA0100","Production Base Support","A","Weapon System Cost","24 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,1154,NA,NA,NA,0
"4548",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10","Tracked Combat Vehicles","1  ","7180G85100","Stryker Vehicle","A","Weapon System Cost","1  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,71680,NA,NA,NA,0
"4549",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","2  ","0230GM0100","Stryker (MOD)","A","Weapon System Cost","2  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,74348,NA,NA,NA,0
"4550",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","3  ","0363G85200","Stryker Upgrade","A","Weapon System Cost","3  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,444561,NA,NA,NA,0
"4551",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4  ","1284GZ2300","Fist Vehicle (MOD)","A","Weapon System Cost","4  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4552",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5  ","1678GZ2400","Bradley Program (MOD)","A","Weapon System Cost","5  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,276433,NA,NA,NA,0
"4553",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6  ","2072GA0400","Howitzer, Med Sp Ft 155mm M109a6 (MOD)","A","Weapon System Cost","6  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,63138,NA,NA,NA,0
"4554",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","7  ","2073GZ0410","Paladin Integrated Management (PIM)","A","Weapon System Cost","7  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,469305,NA,NA,NA,36
"4555",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","8  ","3700GA0570","Improved Recovery Vehicle (M88A2 Hercules)","A","Weapon System Cost","8  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,91963,NA,NA,NA,22
"4556",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","9  ","4520GZ3250","Assault Bridge (Mod)","A","Weapon System Cost","9  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,3465,NA,NA,NA,0
"4557",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","10 ","4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","10 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,2928,NA,NA,NA,0
"4558",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","11 ","5129G80571","M88 FOV MODS","A","Weapon System Cost","11 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,8685,NA,NA,NA,0
"4559",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","12 ","5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","12 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,64752,NA,NA,NA,9
"4560",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","13 ","6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","13 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,480166,NA,NA,NA,0
"4561",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","14 ","6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","14 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4562",2017,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","30","Support Equipment & Facilities","15 ","5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","15 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4563",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","16 ","1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","16 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,9764,NA,NA,NA,0
"4564",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","17 ","6580G02200","Mortar Systems","A","Weapon System Cost","17 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,8332,NA,NA,NA,0
"4565",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","18 ","8181G01501","XM320 Grenade Launcher Module (GLM)","A","Weapon System Cost","18 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,3062,NA,NA,NA,0
"4566",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","19 ","8194G01507","Compact Semi-Automatic Sniper System","A","Weapon System Cost","19 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,992,NA,NA,NA,0
"4567",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","20 ","8201G13501","Carbine","A","Weapon System Cost","20 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,40493,NA,NA,NA,0
"4568",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","21 ","8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","21 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,25164,NA,NA,NA,0
"4569",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","22 ","3000GB3000","MK-19 Grenade Machine Gun Mods","A","Weapon System Cost","22 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,4959,NA,NA,NA,0
"4570",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","23 ","3005GZ1700","M777 Mods","A","Weapon System Cost","23 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,11913,NA,NA,NA,0
"4571",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","24 ","3010GB3007","M4 Carbine Mods","A","Weapon System Cost","24 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,29752,NA,NA,NA,0
"4572",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","25 ","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","25 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,48582,NA,NA,NA,0
"4573",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","26 ","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","26 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,1179,NA,NA,NA,0
"4574",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","27 ","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","27 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,1784,NA,NA,NA,0
"4575",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","28 ","3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","28 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,971,NA,NA,NA,0
"4576",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","29 ","3640GC0401","M119 Modifications","A","Weapon System Cost","29 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,6045,NA,NA,NA,0
"4577",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","30 ","7054G02100","Mortar Modification","A","Weapon System Cost","30 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,12118,NA,NA,NA,0
"4578",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","31 ","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","31 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,3157,NA,NA,NA,0
"4579",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","32 ","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","32 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,2331,NA,NA,NA,0
"4580",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","33 ","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","33 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4581",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","34 ","3400GC0075","Industrial Preparedness","A","Weapon System Cost","34 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4582",2017,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","35 ","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","35 ","Add","U",2017,"Base",NA,NA,NA,NA,NA,3155,NA,NA,NA,0
"4583",2017,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","1  ","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","1  ","Add","U",2017,"Base",NA,NA,NA,NA,NA,40296,NA,NA,NA,0
