"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","Classified","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"2643",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","AMMUNITION, EXPLOSIVES, & TOXICS RDT&E BUILDINGS","DUGWAY PROVING GROUND","U","2012","Life Sciences Test Facility Addition","AuthForAppnAmount","Base",32000,NA,NA,NA
"2644",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","VEHICLE FACILITIES","FORT BELVOIR","U","2012","Information Dominance Center, Ph 1","AuthForAppnAmount","Base",52000,NA,NA,NA
"2645",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","POTABLE WATER DISTRIBUTION SYSTEM","FORT BELVOIR","U","2012","Road and Infrastucture Improvements","AuthForAppnAmount","Base",0,NA,NA,NA
"2646",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING BUILDINGS","Joint Base Langley-Eustis","U","2012","Aviation Training Facility","AuthForAppnAmount","Base",26000,NA,NA,NA
"2647",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","Joint Base Lewis-McChord","U","2012","Brigade Complex, Ph 2","AuthForAppnAmount","Base",56000,NA,NA,NA
"2648",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","Joint Base Lewis-McChord","U","2012","Operational Readiness Training Cplx, Ph 1","AuthForAppnAmount","Base",28000,NA,NA,NA
"2649",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TRAINING BUILDINGS","Joint Base Lewis-McChord","U","2012","Air Support Operations Facilities","AuthForAppnAmount","Base",7300,NA,NA,NA
"2650",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","Joint Base Lewis-McChord","U","2012","Battalion Complex","AuthForAppnAmount","Base",59000,NA,NA,NA
"2651",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ROADS","Joint Base Lewis-McChord","U","2012","Infrastructure, Ph 1","AuthForAppnAmount","Base",64000,NA,NA,NA
"2652",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","Joint Base Lewis-McChord","U","2012","Aviation Unit Complex, Ph 1A","AuthForAppnAmount","Base",34000,NA,NA,NA
"2653",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","MISC UTILITIES-GALLONS","Joint Base Lewis-McChord","U","2012","Aviation Complex, Ph 1B","AuthForAppnAmount","Base",48000,NA,NA,NA
"2654",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","U","2012","Entry Control Point","AuthForAppnAmount","Base",20000,NA,NA,NA
"2655",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","CLEARING, GRADING, & LANDSCAPING","BAGRAM AIR BASE, AFGHANISTAN","U","2012","Construct Drainage System, Ph 3","AuthForAppnAmount","Base",31000,NA,NA,NA
"2656",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","U","2012","Barracks, Ph 5","AuthForAppnAmount","Base",29000,NA,NA,NA
"2657",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","RELIGIOUS FACILITIES","GRAFENWOEHR","U","2012","Chapel","AuthForAppnAmount","Base",15500,NA,NA,NA
"2658",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","TRAINING FACILITIES OTHER THAN BUILDINGS","GRAFENWOEHR","U","2012","Convoy Live Fire Range","AuthForAppnAmount","Base",5000,NA,NA,NA
"2659",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","GRAFENWOEHR","U","2012","Barracks","AuthForAppnAmount","Base",17500,NA,NA,NA
"2660",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","COMMUNICATION BUILDINGS","LANDSTUHL","U","2012","Satellite Communications Center","AuthForAppnAmount","Base",63000,NA,NA,NA
"2661",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","STUTTGART","U","2012","Access Control Point","AuthForAppnAmount","Base",12200,NA,NA,NA
"2662",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","VILSECK","U","2012","Barracks","AuthForAppnAmount","Base",20000,NA,NA,NA
"2663",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","TRAINING RANGES","OBERDACHSTETTEN","U","2012","Automated Record Fire Range","AuthForAppnAmount","Base",12200,NA,NA,NA
"2664",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP CARROLL","U","2012","Barracks","AuthForAppnAmount","Base",41000,NA,NA,NA
"2665",2013,"2050A","2050","A","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP HENRY","U","2012","Barracks Complex","AuthForAppnAmount","Base",48000,NA,NA,NA
"2666",2013,"2050A","2050","A","Milcon, A","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Minor Construction","AuthForAppnAmount","Base",20000,NA,NA,NA
"2667",2013,"2050A","2050","A","Milcon, A","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","HOST NATION SUPPORT (P&D)","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Host Nation Support","AuthForAppnAmount","Base",25500,NA,NA,NA
"2668",2013,"2050A","2050","A","Milcon, A","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Planning & Design","AuthForAppnAmount","Base",184741,NA,NA,NA
"2669",2013,"2050A","2050","A","Milcon, A","ARMY","04","SUPPORTING ACTIVITIES","GA","GEORGIA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","FORT BENNING","U","2012","Land Acquisition","AuthForAppnAmount","Base",30100,NA,NA,NA
"2670",2013,"2050A","2050","A","Milcon, A","ARMY","04","SUPPORTING ACTIVITIES","LA","LOUISIANA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","FORT POLK, LOUISIANA","U","2012","Land Acquisition","AuthForAppnAmount","Base",27000,NA,NA,NA
"2671",2013,"051001A","051001","A","BRAC, A","ARMY","02","Base Closure II","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT IV","BASE REALIGNMENT & CLOSURE, ARMY","U","2012","Base Realignment & Closure","AuthForAppnAmount","Base",70716,NA,NA,NA
"2672",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","AL","ALABAMA","TRAINING BUILDINGS","FORT MC CLELLAN","U","2012","Readiness Center PH2","AuthForAppnAmount","Base",16500,NA,NA,NA
"2673",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","AZ","ARIZONA","TRAINING BUILDINGS","PAPAGO MILITARY RESERVATION","U","2012","Readiness Center","AuthForAppnAmount","Base",17800,NA,NA,NA
"2674",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","AR","ARKANSAS","TRAINING RANGES","FORT CHAFFEE","U","2012","Convoy Live Fire/Entry Control Point Range","AuthForAppnAmount","Base",3500,NA,NA,NA
"2675",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","SEWAGE & INDUSTRIAL WASTE COLLECTION LINES","CAMP ROBERTS","U","2012","Utilities Replacement Ph1","AuthForAppnAmount","Base",32000,NA,NA,NA
"2676",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","CAMP ROBERTS","U","2012","Tactical Unmanned Aircraft System Facility","AuthForAppnAmount","Base",6160,NA,NA,NA
"2677",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","CAMP SAN LUIS OBISPO","U","2012","Field Maintenance Shop","AuthForAppnAmount","Base",8000,NA,NA,NA
"2678",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT CARSON, COLORADO","U","2012","Barracks Complex (ORTC)","AuthForAppnAmount","Base",43000,NA,NA,NA
"2679",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","AIRCRAFT MAINTENANCE FACILITIES","AURORA","U","2012","Tactical Unmanned Aircraft System Facility","AuthForAppnAmount","Base",3600,NA,NA,NA
"2680",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","TRAINING BUILDINGS","ALAMOSA","U","2012","Readiness Center","AuthForAppnAmount","Base",6400,NA,NA,NA
"2681",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","DC","DISTRICT OF COLUMBIA","ADMIN BLDGS","ANACOSTIA","U","2012","US Property & Fiscal Office Add/Alt","AuthForAppnAmount","Base",5300,NA,NA,NA
"2682",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","CAMP BLANDING","U","2012","Convoy Live Fire/Entry Control Point Range","AuthForAppnAmount","Base",2400,NA,NA,NA
"2683",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","TRAINING RANGES","CAMP BLANDING","U","2012","Live Fire Shoot House","AuthForAppnAmount","Base",3100,NA,NA,NA
"2684",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING BUILDINGS","ATLANTA","U","2012","Readiness Center","AuthForAppnAmount","Base",11000,NA,NA,NA
"2685",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","HINESVILLE","U","2012","Maneuver Area Training & Equipment Site Ph1","AuthForAppnAmount","Base",17500,NA,NA,NA
"2686",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING BUILDINGS","MACON","U","2012","Readiness Center Ph1","AuthForAppnAmount","Base",14500,NA,NA,NA
"2687",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","TRAINING BUILDINGS","KALAELOA","U","2012","Readiness Center Ph1","AuthForAppnAmount","Base",33000,NA,NA,NA
"2688",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","TRAINING BUILDINGS","NORMAL","U","2012","Readiness Center","AuthForAppnAmount","Base",10000,NA,NA,NA
"2689",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","RAILROAD FAC OTHER THAN TRACKS","CAMP ATTERBURY","U","2012","Railhead Expansion & Container Facility","AuthForAppnAmount","Base",21000,NA,NA,NA
"2690",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","RAILROAD FAC OTHER THAN TRACKS","CAMP ATTERBURY","U","2012","Deployment Processing Facility","AuthForAppnAmount","Base",8900,NA,NA,NA
"2691",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP ATTERBURY","U","2012","Operations Readiness Training Complex 1 (Barr","AuthForAppnAmount","Base",25000,NA,NA,NA
"2692",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP ATTERBURY","U","2012","Operations Readiness Training Cmplx 2 (Bks+Di","AuthForAppnAmount","Base",27000,NA,NA,NA
"2693",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","TRAINING BUILDINGS","INDIANAPOLIS","U","2012","JFHQ Add/Alt","AuthForAppnAmount","Base",25700,NA,NA,NA
"2694",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","ME","MAINE","TRAINING BUILDINGS","BANGOR","U","2012","Readiness Center","AuthForAppnAmount","Base",15600,NA,NA,NA
"2695",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","ME","MAINE","TRAINING BUILDINGS","BRUNSWICK","U","2012","Armed Forces Reserve Center","AuthForAppnAmount","Base",23000,NA,NA,NA
"2696",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","TRAINING BUILDINGS","DUNDALK","U","2012","Readiness Center Add/Alt","AuthForAppnAmount","Base",16000,NA,NA,NA
"2697",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","TRAINING BUILDINGS","WESTMINSTER","U","2012","Readiness Center Add/Alt","AuthForAppnAmount","Base",10400,NA,NA,NA
"2698",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","TRAINING BUILDINGS","LA PLATA","U","2012","Readiness Center","AuthForAppnAmount","Base",9000,NA,NA,NA
"2699",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","TRAINING BUILDINGS","NATICK","U","2012","Readiness Center","AuthForAppnAmount","Base",9000,NA,NA,NA
"2700",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","TRAINING RANGES","CAMP RIPLEY","U","2012","Multipurpose Machine Gun Range","AuthForAppnAmount","Base",8400,NA,NA,NA
"2701",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP SHELBY","U","2012","Troop Housing (ORTC) Ph1","AuthForAppnAmount","Base",25000,NA,NA,NA
"2702",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","AIRFIELD OPERATIONAL BUILDINGS","CAMP SHELBY","U","2012","Deployment Processing Facility","AuthForAppnAmount","Base",12600,NA,NA,NA
"2703",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP SHELBY","U","2012","Operational Readiness Training Cmplx Ph1 (Bks","AuthForAppnAmount","Base",27000,NA,NA,NA
"2704",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NE","NEBRASKA","TRAINING BUILDINGS","MEAD","U","2012","Readiness Center","AuthForAppnAmount","Base",9100,NA,NA,NA
"2705",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NE","NEBRASKA","TRAINING BUILDINGS","GRAND ISLAND","U","2012","Readiness Center","AuthForAppnAmount","Base",22000,NA,NA,NA
"2706",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NV","NEVADA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","LAS VEGAS","U","2012","Field Maintenance Shop","AuthForAppnAmount","Base",23000,NA,NA,NA
"2707",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","AIRCRAFT MAINTENANCE FACILITIES","LAKEHURST","U","2012","Army Aviation Suport Facility","AuthForAppnAmount","Base",49000,NA,NA,NA
"2708",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","TRAINING BUILDINGS","SANTA FE","U","2012","Readiness Center Add/Alt","AuthForAppnAmount","Base",5200,NA,NA,NA
"2709",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TRAINING BUILDINGS","GREENSBORO","U","2012","Readiness Center Add/Alt","AuthForAppnAmount","Base",3700,NA,NA,NA
"2710",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","TRAINING FACILITIES OTHER THAN BUILDINGS","CAMP GRUBER","U","2012","Upgrade-Combined Arms Collective Training Fac","AuthForAppnAmount","Base",10361,NA,NA,NA
"2711",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","TRAINING RANGES","CAMP GRUBER","U","2012","Live Fire Shoot House","AuthForAppnAmount","Base",3000,NA,NA,NA
"2712",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","OR","OREGON","TRAINING BUILDINGS","THE DALLES","U","2012","Readiness Center","AuthForAppnAmount","Base",13800,NA,NA,NA
"2713",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","TRAINING BUILDINGS","ALLENDALE","U","2012","Readiness Center Add/Alt","AuthForAppnAmount","Base",4300,NA,NA,NA
"2714",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","TRAINING RANGES","CAMP WILLIAMS","U","2012","Multi Purpose Machine Gun Range","AuthForAppnAmount","Base",6500,NA,NA,NA
"2715",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT PICKETT","U","2012","Combined Arms Collective Training Facility","AuthForAppnAmount","Base",11000,NA,NA,NA
"2716",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","WV","WEST VIRGINIA","TRAINING BUILDINGS","BUCKHANNON","U","2012","Readiness Center Ph1","AuthForAppnAmount","Base",10000,NA,NA,NA
"2717",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","AIRCRAFT MAINTENANCE FACILITIES","CAMP WILLIAMS","U","2012","Tactical Unmanned Aircraft System Facility","AuthForAppnAmount","Base",7000,NA,NA,NA
"2718",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","WY","WYOMING","TRAINING BUILDINGS","CHEYENNE","U","2012","Readiness Center","AuthForAppnAmount","Base",8900,NA,NA,NA
"2719",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","TRAINING BUILDINGS","FORT BUCHANAN","U","2012","Readiness Center","AuthForAppnAmount","Base",57000,NA,NA,NA
"2720",2013,"2085A","2085","A","MCon,Army NG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Unspecified Minor Construction","AuthForAppnAmount","Base",11700,NA,NA,NA
"2721",2013,"2085A","2085","A","MCon,Army NG","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Planning and Design","AuthForAppnAmount","Base",20671,NA,NA,NA
"2722",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","TRAINING RANGES","FORT HUNTER LIGGETT","U","2012","Automated Multipurpose Machine Gun (MPMG)","AuthForAppnAmount","Base",5200,NA,NA,NA
"2723",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","TRAINING BUILDINGS","FORT COLLINS","U","2012","Army Reserve Center","AuthForAppnAmount","Base",13600,NA,NA,NA
"2724",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","TRAINING BUILDINGS","HOMEWOOD","U","2012","Army Reserve Center","AuthForAppnAmount","Base",16000,NA,NA,NA
"2725",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","TRAINING BUILDINGS","ROCKFORD","U","2012","Army Reserve Center/Land","AuthForAppnAmount","Base",12800,NA,NA,NA
"2726",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","TRAINING BUILDINGS","FORT BENJAMIN HARRISON","U","2012","Army Reserve Center","AuthForAppnAmount","Base",57000,NA,NA,NA
"2727",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","TRAINING BUILDINGS","KANSAS CITY","U","2012","Army Reserve Center/Land","AuthForAppnAmount","Base",13000,NA,NA,NA
"2728",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","TRAINING BUILDINGS","ATTLEBORO","U","2012","Army Reserve Center/Land","AuthForAppnAmount","Base",22000,NA,NA,NA
"2729",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","TRAINING BUILDINGS","SAINT JOSEPH","U","2012","Army Reserve Center","AuthForAppnAmount","Base",11800,NA,NA,NA
"2730",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","TRAINING BUILDINGS","ST CHARLES","U","2012","Army Reserve Center","AuthForAppnAmount","Base",19000,NA,NA,NA
"2731",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","TRAINING BUILDINGS","SCHENECTADY","U","2012","Army Reserve Center","AuthForAppnAmount","Base",20000,NA,NA,NA
"2732",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","TRAINING BUILDINGS","GREENSBORO","U","2012","Army Reserve Center/Land","AuthForAppnAmount","Base",19000,NA,NA,NA
"2733",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","TRAINING BUILDINGS","ORANGEBURG","U","2012","Army Reserve Center/Land","AuthForAppnAmount","Base",12000,NA,NA,NA
"2734",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","AIRFIELD OPERATIONAL BUILDINGS","FORT MCCOY","U","2012","Container Loading Facility","AuthForAppnAmount","Base",5300,NA,NA,NA
"2735",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","TRAINING RANGES","FORT MCCOY","U","2012","Modified Record Fire Known Distance Range","AuthForAppnAmount","Base",5400,NA,NA,NA
"2736",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","TRAINING RANGES","FORT MCCOY","U","2012","Automated Record Fire Range","AuthForAppnAmount","Base",4600,NA,NA,NA
"2737",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","TRAINING BUILDINGS","FORT MCCOY","U","2012","NCOA Phase III - Billeting","AuthForAppnAmount","Base",12000,NA,NA,NA
"2738",2013,"2086A","2086","A","MCon,A Res","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Unspecified Minor Construction","AuthForAppnAmount","Base",2925,NA,NA,NA
"2739",2013,"2086A","2086","A","MCon,A Res","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Planning and Design","AuthForAppnAmount","Base",28924,NA,NA,NA
"2740",2013,"0720A","0720","A","Fam Hsg Const,A","ARMY","01","NEW CONSTRUCTION","GY","GERMANY","FAM HSG DEWELLINGS","GRAFENWOEHR","U","2012","Family Housing New Construction    (26 units)","AuthForAppnAmount","Base",13000,NA,NA,NA
"2741",2013,"0720A","0720","A","Fam Hsg Const,A","ARMY","01","NEW CONSTRUCTION","GY","GERMANY","FAM HSG DEWELLINGS","ILLESHEIM","U","2012","Family Housing Replacement Construc(80 units)","AuthForAppnAmount","Base",41000,NA,NA,NA
"2742",2013,"0720A","0720","A","Fam Hsg Const,A","ARMY","01","NEW CONSTRUCTION","GY","GERMANY","FAM HSG DEWELLINGS","VILSECK","U","2012","Family Housing New Construction    (22 units)","AuthForAppnAmount","Base",12000,NA,NA,NA
"2743",2013,"0720A","0720","A","Fam Hsg Const,A","ARMY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH POST ACQUISITION CONSTRUCTION IMPROVEMENTS","UNSPECIFIED WORLDWIDE LOCATIONS","U","2012","Construction Improvements         (276 units)","AuthForAppnAmount","Base",103000,NA,NA,NA
