,SourceFiscalYear,AccountDSI,AccountTitle,Organization,BudgetActivity,BudgetActivityTitle,BudgetSubActivity,BudgetSubActivityTitle,Classified,FiscalYear,OriginType,ActualTotal,EnactedTotal,PBtotal,PBtype
1099,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,30,Pay Group F Training  (Recruits),U,2011,Total,NA,NA,96138,NA
1100,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,60,Mobilization Training,U,2011,Total,NA,NA,3724,NA
1101,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,70,School Training,U,2011,Total,NA,NA,22277,NA
1102,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,80,Special Training,U,2011,Total,NA,NA,52485,NA
1103,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,90,Administration And Support,U,2011,Total,NA,NA,216910,NA
1104,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,95,Platoon Leader Class,U,2011,Total,NA,NA,12256,NA
1105,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,100,Education Benefits,U,2011,Total,NA,NA,11198,NA
1106,2011,1003N,"MEDICARE - Retiree Health Care Contribution , MC RES",NAVY,1,Unit & Individual Training,300,"Reserve Personnel, Marine Corps",U,2011,Total,NA,NA,132115,NA
1107,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,5,Basic Pay ,U,2011,Total,NA,NA,4875927,NA
1108,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,10,Retired Pay Accrual ,U,2011,Total,NA,NA,1568597,NA
1109,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,25,Basic Allowance For Housing ,U,2011,Total,NA,NA,1406292,NA
1110,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,30,Basic Allowance For Subsistence ,U,2011,Total,NA,NA,189573,NA
1111,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,35,Incentive Pays     ,U,2011,Total,NA,NA,239121,NA
1112,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,40,Special Pays       ,U,2011,Total,NA,NA,336255,NA
1113,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,45,Allowances          ,U,2011,Total,NA,NA,133917,NA
1114,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,50,Separation Pay      ,U,2011,Total,NA,NA,64974,NA
1115,2011,3500F,"Military Personnel, Air Force",AF,1,Pay And Allowances Of Officers,55,Social Security Tax  ,U,2011,Total,NA,NA,370119,NA
1116,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,60,Basic Pay ,U,2011,Total,NA,NA,9012979,NA
1117,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,65,Retired Pay Accrual ,U,2011,Total,NA,NA,2896789,NA
1118,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,80,Basic Allowance For Housing ,U,2011,Total,NA,NA,3216449,NA
1119,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,85,Incentive Pays     ,U,2011,Total,NA,NA,36980,NA
1120,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,90,Special Pays       ,U,2011,Total,NA,NA,446067,NA
1121,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,95,Allowances         ,U,2011,Total,NA,NA,587111,NA
1122,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,100,Separation Pay     ,U,2011,Total,NA,NA,124411,NA
1123,2011,3500F,"Military Personnel, Air Force",AF,2,Pay And Allowances Of Enlisted,105,Social Security Tax   ,U,2011,Total,NA,NA,689494,NA
1124,2011,3500F,"Military Personnel, Air Force",AF,3,Pay And Allowances Of Cadets/Midshipmen,110,Academy Cadets ,U,2011,Total,NA,NA,75383,NA
1125,2011,3500F,"Military Personnel, Air Force",AF,4,Subsistence Of Enlisted Personnel,115,Basic Allowance For Subsistence ,U,2011,Total,NA,NA,911145,NA
1126,2011,3500F,"Military Personnel, Air Force",AF,4,Subsistence Of Enlisted Personnel,120,Subsistence-In-Kind ,U,2011,Total,NA,NA,231729,NA
1127,2011,3500F,"Military Personnel, Air Force",AF,4,Subsistence Of Enlisted Personnel,121,Family Subsistence Supplemental Allowance ,U,2011,Total,NA,NA,37,NA
1128,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,125,Accession Travel ,U,2011,Total,NA,NA,87377,NA
1129,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,130,Training Travel ,U,2011,Total,NA,NA,72521,NA
1130,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,135,Operational Travel  ,U,2011,Total,NA,NA,302561,NA
1131,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,140,Rotational Travel  ,U,2011,Total,NA,NA,505198,NA
1132,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,145,Separation Travel ,U,2011,Total,NA,NA,176549,NA
1133,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,150,Travel Of Organized Units ,U,2011,Total,NA,NA,23561,NA
1134,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,155,Non-Temporary Storage ,U,2011,Total,NA,NA,40772,NA
1135,2011,3500F,"Military Personnel, Air Force",AF,5,Permanent Change Of Station Travel,160,Temporary Lodging Expense ,U,2011,Total,NA,NA,28936,NA
1136,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,170,Apprehension Of Military Deserters ,U,2011,Total,NA,NA,131,NA
1137,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,175,Interest On Uniformed Services Savings ,U,2011,Total,NA,NA,2179,NA
1138,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,180,Death Gratuities ,U,2011,Total,NA,NA,21900,NA
1139,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,Total,NA,NA,77121,NA
1140,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,190,Survivor Benefits ,U,2011,Total,NA,NA,1760,NA
1141,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,Total,NA,NA,484,NA
1142,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,Total,NA,NA,395,NA
1143,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,Total,NA,NA,6903,NA
1144,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,Total,NA,NA,1578,NA
1145,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,Total,NA,NA,67057,NA
1146,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),U,2011,Total,NA,NA,45571,NA
1147,2011,3500F,"Military Personnel, Air Force",AF,6,Other Military Personnel Costs,218,Junior ROTC,U,2011,Total,NA,NA,16185,NA
1148,2011,3500F,"Military Personnel, Air Force",,,Less Reimbursables,,Less Reimbursables,U,2011,Total,NA,NA,-363946,NA
1149,2011,1007F,"MEDICARE - Retiree Health Care Contribution , AF",AF,1,Pay And Allowances Of Officers,300,Air Force,U,2011,Total,NA,NA,359828,NA
1150,2011,1007F,"MEDICARE - Retiree Health Care Contribution , AF",AF,2,Pay And Allowances Of Enlisted,300,Air Force,U,2011,Total,NA,NA,1495219,NA
1151,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,Total,NA,NA,670341,NA
1152,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,20,Pay Group B Training  (Backfill For Act Duty),U,2011,Total,NA,NA,101951,NA
1153,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,Total,NA,NA,54850,NA
1154,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,Total,NA,NA,50,NA
1155,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,60,Mobilization Training,U,2011,Total,NA,NA,447,NA
1156,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,70,School Training,U,2011,Total,NA,NA,163272,NA
1157,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,80,Special Training,U,2011,Total,NA,NA,270235,NA
1158,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,90,Administration And Support,U,2011,Total,NA,NA,378772,NA
1159,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,100,Education Benefits,U,2011,Total,NA,NA,18295,NA
1160,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,120,Health Profession Scholarship,U,2011,Total,NA,NA,51331,NA
1161,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,130,Other Programs (Admin & Support),U,2011,Total,NA,NA,4255,NA
1162,2011,1008F,"MEDICARE - Retiree Health Care Contribution , AF RES",AF,1,Unit & Individual Training,300,"Reserve Personnel, Air Force",U,2011,Total,NA,NA,240074,NA
1163,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,Total,NA,NA,939636,NA
1164,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,Total,NA,NA,99839,NA
1165,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,Total,NA,NA,298,NA
1166,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,70,School Training,U,2011,Total,NA,NA,209944,NA
1167,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,80,Special Training,U,2011,Total,NA,NA,152286,NA
1168,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,90,Administration And Support,U,2011,Total,NA,NA,1692112,NA
1169,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,100,Education Benefits,U,2011,Total,NA,NA,30543,NA
1170,2011,1009F,"MEDICARE - Retiree Health Care Contribution , AF GUARD",AF,1,Unit & Individual Training,300,"National Guard Personnel, Air Force",U,2011,Total,NA,NA,387696,NA
