fiscal_year,ContractingCustomer,ContractingSubCustomer,MajorCommandID,ContractingOfficeID,ContractingOfficeName,IsOCOcrisisFunding,obligatedAmount,numberOfActions
2010,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,NULL,NULL,NULL,NULL,65872909.2686,482
2010,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,NULL,NULL,NULL,1,31681.7305,9
2010,Other Agencies,FEDERAL HOUSING FINANCE AGENCY,NULL,NULL,NULL,NULL,14553684.4659,55
2010,Other Agencies,FEDERAL MARITIME COMMISSION,NULL,NULL,NULL,NULL,274895.4998,61
2010,Other Agencies,HUD,NULL,NULL,NULL,NULL,1675004952.2394,4222
2010,Other Agencies,INTERNATIONAL TRADE COMMISSION,NULL,NULL,NULL,NULL,9284231.0549,149
2010,Other Agencies,J. F. KENNEDY CENTER FOR THE PERFORMING ARTS,NULL,NULL,NULL,NULL,20757512.5572,195
2010,Other Agencies,NATIONAL CAPITAL PLANNING COMMISSION,NULL,NULL,NULL,NULL,401975.1880,28
2010,Other Agencies,NATIONAL LABOR RELATIONS BOARD,NULL,NULL,NULL,NULL,20711602.1040,415
2010,Other Agencies,OFFICE OF PERSONNEL MANAGEMENT,NULL,NULL,NULL,NULL,1544062656.4669,9639
2010,Other Agencies,VA,NULL,NULL,NULL,NULL,16215464938.6774,482362
2010,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,NULL,NULL,NULL,NULL,3597617.1010,73
2010,State and IAP,USAID,NULL,NULL,NULL,1,4004017.0459,23
2011,Defense,Air Force,ORG-2825,FA2263,FA2263  AFLCMC WNMRP,0,228200.0000,1
2011,Defense,Air Force,ORG-2825,FA2823,FA2823  AFTC PZIO,0,30634537.5790,140
2011,Defense,Air Force,ORG-2825,FA2835,FA2835  AFLCMC HANSCOM PZI,0,177499.5000,6
2011,Defense,Air Force,ORG-2825,FA8054,FA8054  771 ESS EGF FPCC,NULL,10200000.0000,2
2011,Defense,Air Force,ORG-2825,FA8056,FA8056  771 ESS EGA CECC,NULL,218890.1875,2
2011,Defense,Air Force,ORG-2825,FA8075,FA8075  ESG PKS,NULL,543545561.4004,1036
2011,Defense,Air Force,ORG-2825,FA8118,FA8118  AFSC PZABB,NULL,62501631.1140,536
2011,Defense,Air Force,ORG-2825,FA8122,FA8122  AFSC PZAAB,NULL,101830086.1595,302
2011,Defense,Air Force,ORG-2825,FA8204,FA8204  AFNWC PZBA,NULL,51936869.5777,198
2011,Defense,Air Force,ORG-2825,FA8208,FA8208  AFSC PZAC,NULL,0.0000,1
2011,Defense,Air Force,ORG-2825,FA8217,FA8217  AFLCMC PZZK,NULL,174413333.4237,1618
2011,Defense,Air Force,ORG-2825,FA8223,FA8223  AFLCMC WLDK HN,0,33886451.9532,46
2011,Defense,Air Force,ORG-2825,FA8252,FA8252  AFSC PZAAB1,NULL,46827268.3138,212
2011,Defense,Air Force,ORG-2825,FA8307,FA8307  AFLCMC HNCK C3IN,1,236943645.0000,19
2011,Defense,Air Force,ORG-2825,FA8503,FA8503  AFSC PZCA,NULL,-11345033.4336,4
2011,Defense,Air Force,ORG-2825,FA8523,FA8523  AFLCMC WNKCA,NULL,33349508.4615,167
2011,Defense,Air Force,ORG-2825,FA8525,FA8525  AFLCMC WLSK,0,29493945.4142,17
2011,Defense,Air Force,ORG-2825,FA8527,FA8527  AFLCMC HBKAB,0,154872907.6379,152
2011,Defense,Army,ORG-2877,W22G1F,W0L7 STK REC    ACCT BGAD,NULL,12981132.5547,623
2011,Defense,Army,ORG-2877,W45PVN,"W390 CAMP STANLEY, TX",NULL,2375754.9905,78
2011,Defense,Army,ORG-2877,W53W9L,W39Z STK REC ACCT-CRANE AAP,1,585200.0000,4
2011,Defense,Army,ORG-2877,W56HZV,W4GG HQ US ARMY TACOM,0,7928303489.1466,2280
2011,Defense,Army,ORG-2877,W9098S,W6QK ACC-RI,1,40705.9105,3
2011,Defense,Army,ORG-2877,W909MY,W6QK ACC-APG CONT CT WASH OFC,1,53600.0000,1
2011,Defense,Army,ORG-2877,W91151,W6QM MICC-FT HOOD,NULL,215720750.7716,2782
2011,Defense,Army,ORG-2877,W911N2,W0L6 USA DEP LETTERKENY,1,1439.2500,1
2011,Defense,Army,ORG-2877,W911QX,W6QK ACC-APG ADELPHI,0,140615453.0591,418
2011,Defense,Army,ORG-2877,W911RX,W6QM MICC-FT RILEY,NULL,98076884.4135,1492
2011,Defense,Army,ORG-2877,W911S0,W6QM MICC CTR-FT EUSTIS,0,2645977.3999,21
2011,Defense,Army,ORG-2877,W911S6,W6QM MICC-DUGWAY PROV GRD,NULL,79541670.8481,1090
2011,Defense,Army,ORG-2877,W911S7,W6QM MICC-FT LEONARD WOOD,1,43348.7813,2
2011,Defense,Army,ORG-2877,W9124R,W6QM MICC CTR-YUMA PROV GRD,NULL,187616832.3020,1156
2011,Defense,Army,ORG-2877,W9128Z,W6QK ACC-APG CONT CT SW SECTOR,0,7664702.0587,26
2011,Defense,Army,ORG-2877,W912CL,0410 AQ HQ,NULL,23363424.5594,688
2011,Defense,Army,ORG-2877,W912D2,0408 AQ HQ,1,23100201.3372,281
2011,Defense,Army,ORG-2877,W912NW,W0MU USA DEP CORPUS CHRISTI,1,59191.8800,8
2011,Defense,Army,ORG-2877,W912PA,0409 AQ HQ,NULL,19352560.6573,3044
2011,Defense,Army,ORG-2877,W912PE,0409 AQ HQ,1,9129.7803,2
2011,Defense,Army,ORG-2877,W913FT,0410 AQ HQ,NULL,29752809.8868,808
2011,Defense,Army,ORG-2877,W91QUZ,W6QK ADAP SPT OFF,NULL,1934052946.5750,2076
2011,Defense,Army,ORG-2877,W91QVN,0411 AQ HQ     HQ PARC,NULL,431080698.5091,16708
2011,Defense,Army,ORG-2877,W91RUS,W6QK ACC-APG CONT CT SW SECTOR,NULL,441678388.3819,1432
2011,Defense,Army,ORG-2877,W91WAW,W6QK ADAP SPT OFF,1,988448.6255,19
2011,Defense,Army,ORG-3960,W900KK,W6EC PEO STRI ORLANDO,NULL,1941418578.9618,2617
2011,Defense,Army,ORG-4774,W90U42,W6GZ ELE    RCC SHARANA,NULL,68955904.7340,1370
2011,Defense,Army,ORG-4774,W91B4K,W6GZ ELE    RCC FENTY,NULL,72651002.8853,1268
2011,Defense,Army,ORG-4774,W91GDW,W6GZ ELE    TWR,1,61664568.6321,157
2011,Defense,Army,ORG-4774,W91GY0,W6GZ ELE    MNSTC-I SUP DIV,NULL,78723974.8544,814
2011,Defense,DLA,ORG-2773,SA4705,DLA DOCUMENT SERVICES,1,958323.8828,2
2011,Defense,DLA,ORG-2773,SA7085,DLA DOCUMENT SERVICES RAMSTEIN,NULL,5358474.4900,74
2011,Defense,DLA,ORG-2775,SP0600,DLA ENERGY,NULL,13598785653.1251,4115
2011,Defense,DLA,ORG-2777,SP4520,DLA DISPOSITION SERVICES J-761,NULL,8093869.4484,886
2011,Defense,DLA,ORG-2777,SP4530,DLA DISPOSITION SERVICES - PACIFIC,NULL,20525004.1327,582
2011,Defense,DLA,ORG-2781,SPM540,DLA TROOP SUPPORT,NULL,15734504.5791,295
2011,Defense,DLA,ORG-2781,SPM5EN,DLA TROOP SUPPORT,1,331035.7289,40
2011,Defense,DLA,ORG-2781,SPM5M3,DLA TROP SUPPORT C&E HARDWARE,NULL,18908875.6460,1208
2011,Defense,DLA,ORG-2781,SPM5M4,DLA TROP SUPPORT C&E HARDWARE,NULL,19804622.3214,1352
2011,Defense,DLA,ORG-2781,SPM8E5,DLA TROOP SUPPORT,NULL,19149157.8802,1576
2011,Defense,DLA,ORG-2781,SPM8E6,DLA TROOP SUPPORT,NULL,151059898.6901,2169
2011,Defense,DLA,ORG-2781,SPM8E8,DLA TROOP SUPPORT,NULL,19092909.3598,816
2011,Defense,DLA,ORG-2781,SPM8EF,DLA TROOP SUPPORT,NULL,30865446.1187,1248
2011,Defense,DLA,ORG-2781,SPM8EP,DLA TROOP SUPPORT PACIFIC,1,272248.0000,8
2011,Defense,DLA,ORG-2783,SP0750,DLA LAND AND MARITIME,NULL,68547185.6358,3582
2011,Defense,DLA,ORG-2783,SPM7L1,DLA LAND AND MARITIME,NULL,241077488.9531,8496
2011,Defense,DLA,ORG-2783,SPM7L2,DLA LAND AND MARITIME,1,4945489.5503,13
2011,Defense,DLA,ORG-2783,SPM7LA,DLA LAND AND MARITIME,NULL,35754218.1554,1018
2011,Defense,DLA,ORG-2783,SPM7LX,DLA LAND AND MARITIME,NULL,35237369.5090,994
2011,Defense,DLA,ORG-2784,SPM7M0,DLA LAND AND MARITIME,NULL,48753297.8586,4457
2011,Defense,DLA,ORG-2784,SPM7M7,DLA LAND AND MARITIME SUPPLIER,1,15795.6001,2
2011,Defense,DLA,ORG-2784,SPM7M8,DLA LAND AND MARITIME SUPPLIER,NULL,77343886.6095,4460
2011,Defense,DLA,ORG-2785,SPM2D1,DLA TROOP SUPPORT,NULL,290773874.3702,2090
2011,Defense,DLA,ORG-2785,SPM2DX,DLA TROOP SUPPORT,NULL,103557341.3287,2886
2011,Defense,DLA,ORG-2787,SP0400,DLA AVIATION,NULL,3088588.6066,49
2011,Defense,DLA,ORG-2787,SPM430,DLA AVIATION,NULL,1006098.0000,89
2011,Defense,DLA,ORG-2787,SPM491,DLA AVIATION,NULL,632500.5002,46
2011,Defense,DLA,ORG-2787,SPM4A1,DLA AVIATION,NULL,594590279.0163,13188
2011,Defense,DLA,ORG-2787,SPM4A6,DLA AVIATION,1,134871.5601,8
2011,Defense,DLA,ORG-2787,SPM4A7,DLA AVIATION,NULL,724565798.3278,16832
2011,Defense,DLA,ORG-2787,SPM4AC,DLA AVIATION,NULL,507816.0000,39
2011,Defense,Air Force,ORG-2825,FA8539,FA8539  AFSC PZABA,NULL,58310375.8449,254
2011,Defense,Air Force,ORG-2825,FA8601,FA8601  AFLCMC PZIO,1,250038.2969,2
2011,Defense,Air Force,ORG-2825,FA8604,FA8604 AFLCMC PZI,0,54538839.9896,274
2011,Defense,Air Force,ORG-2825,FA8609,FA8609 AFLCMC WKK,NULL,0.0000,2
2011,Defense,Air Force,ORG-2825,FA8625,FA8625  AFLCMC WL,0,1842680527.7338,150
2011,Defense,Air Force,ORG-2825,FA8630,FA8630  AFLCMC WFG,NULL,58039540.5922,187
2011,Defense,Air Force,ORG-2825,FA8655,FA8655  EOARD AFOSR RSW,NULL,0.0000,3
2011,Defense,Air Force,ORG-2825,FA8675,FA8675  AFLCMC EBAK,0,651388621.3546,71
2011,Defense,Air Force,ORG-2825,FA8707,FA8707 ESC HSK,0,260608957.6556,219
2011,Defense,Air Force,ORG-2825,FA8708,FA8708  ESC 751 ELSG PK,NULL,0.0000,1
2011,Defense,Air Force,ORG-2825,FA8730,FA8730  AFLCMC HBK BM,NULL,465228140.1444,654
2011,Defense,Air Force,ORG-2825,FA8750,FA8750  AFRL RIK,0,320893388.5826,1235
2011,Defense,Air Force,ORG-2825,FA9300,FA9300  AFTC PZR,0,64101065.9587,214
2011,Defense,Air Force,ORG-2825,FA9302,FA9302  AFTC PZIE,NULL,41884077.9246,518
2011,Defense,Air Force,ORG-2825,FA9401,FA9401  377 CONS CC,1,65578.6602,2
2011,Defense,Air Force,ORG-2825,FA9422,FA9422  AFNWC PKE,0,7411927.5625,40
2011,Defense,Air Force,ORG-2834,FA2523,FA2523  DET 1 21 CON SQ,NULL,251502604.6819,62
2011,Defense,Air Force,ORG-2834,FA2543,FA2543  460 CONF LGC,NULL,40902228.7929,670
2011,Defense,Air Force,ORG-2834,FA8773,FA8773  AFSPC 38 CONS,1,0.0000,1
2011,Defense,Air Force,ORG-2834,FA8807,FA8807  HQ SMC GP PKP,NULL,193230787.0802,203
2011,Defense,Air Force,ORG-2834,FA8808,FA8808  HQ SMC MC PKJ,NULL,2189392561.9556,135
2011,Defense,Air Force,ORG-2834,FA8819,FA8819  HQ SMC SY PKS,NULL,112988259.9686,117
2011,Defense,Air Force,ORG-2835,FA4690,FA4690  28 CONS LGC,NULL,27083024.9331,905
2011,Defense,Air Force,ORG-2835,FA4830,FA4830  23 CONS CC,NULL,47674634.6650,1629
2011,Defense,Air Force,ORG-2835,FA5706,FA5706  380 ECONS,1,14399601.5920,699
2011,Defense,Air Force,ORG-2836,FA5205,FA5205  35 CONS LGC,NULL,58974417.4232,946
2011,Defense,Air Force,ORG-2837,FA5531,FA5531  425 ABS DA LGC,NULL,335307.5911,52
2011,Defense,Air Force,ORG-2837,FA5685,FA5685  39 CONS DA LGC,0,1531090.7500,1
2011,Defense,Air Force,ORG-2838,FA4654,FA4654  434 CONF LGC,NULL,11453455.0614,121
2011,Defense,Air Force,ORG-2841,FA7046,FA7046  HQ AFOTEC A 7K,0,11261615.7500,79
2011,Defense,Air Force,ORG-2842,FA0021,FA0021 AFICA 765 SCONF,NULL,57907451.9517,147
2011,Defense,Air Force,ORG-2842,FA4417,FA4417  1 SOCONS LGC,0,112076.4609,2
2011,Defense,Air Force,ORG-2843,FA3002,FA3002  338 SCONS CC,1,149788113.6564,317
2011,Defense,Air Force,ORG-2843,FA3300,FA3300  42 CONS CC,1,859442.0857,11
2011,Defense,Air Force,ORG-2843,FA4887,FA4887  56 CONS CC,NULL,50123007.1973,989
2011,Defense,Air Force,ORG-2844,FA4659,FA4659  319 CONS LGC,NULL,27293360.6707,364
2011,Defense,Air Force,ORG-2844,FA4814,FA4814  6 CONS LGCP,NULL,185459698.5759,2069
2011,Defense,Air Force,ORG-2845,FA7012,FA7012  11 CONS LGC,1,0.0000,1
2011,Defense,Air Force,ORG-4383,FA4528,FA4528  5 CONS LGCP,1,11246.4004,1
2011,Defense,Army,ORG-2869,W90FYQ,W39L USA NG READINESS CENTER,NULL,32663017.9302,221
2011,Defense,Army,ORG-2869,W911YN,W7M2 USPFO ACTIVITY FL ARNG,NULL,34578407.2176,810
2011,Defense,Army,ORG-2869,W91242,W7NS USPFO ACTIVITY NC ARNG,NULL,22412143.3997,731
2011,Defense,Army,ORG-2869,W912JM,W7M3 USPFO ACTIVITY GA ARNG,NULL,51476106.2055,1152
2011,Defense,Army,ORG-2869,W912KN,W7NP USPFO ACTIVITY NJ ARNG,NULL,22267301.3230,673
2011,Defense,Army,ORG-2869,W912KZ,W7NA USPFO ACTIVITY KY ARNG,NULL,22891685.4306,590
2011,Defense,Army,ORG-2869,W912L8,W7N7 USPFO ACTIVITY WV ARNG,NULL,34602042.3267,896
2011,Defense,Army,ORG-2869,W912LA,W7MX USPFO ACTIVITY CA ARNG,NULL,71222887.7759,1338
2011,Defense,Army,ORG-2869,W912LR,W7PA USPFO ACTIVITY PR ARNG,NULL,17334691.2586,619
2011,Defense,Army,ORG-2869,W912NS,W7NJ USPFO ACTIVITY MO ARNG,NULL,24997365.8372,684
2011,Defense,Army,ORG-2869,W912R1,W7M1 USPFO ACTIVITY DC ARNG,NULL,10127066.7316,229
2011,Defense,Army,ORG-2871,W9113M,W6QK ACC-RSA,NULL,1489171775.7692,1620
2011,Defense,Army,ORG-2872,W5J9JE,W31R ENDIST AFGHANISTAN NORTH,1,794910532.6672,1168
2011,Defense,Army,ORG-2872,W911WN,W072 ENDIST PITTSBURGH,1,6850.0000,1
2011,Defense,Army,ORG-2872,W91236,W2SD ENDIST NORFOLK,1,591531.3571,10
2011,Defense,Army,ORG-2872,W91278,W074 ENDIST MOBILE,NULL,1413499797.3057,6211
2011,Defense,Army,ORG-2872,W9127S,W076 ENDIST LITTLE ROCK,NULL,380087195.2158,1506
2011,Defense,Army,ORG-2872,W9128F,W071 ENDIST OMAHA,0,32925.4063,4
2011,Defense,DLA,ORG-2787,SPM5A6,DLA TROP SUPPORT C&E HARDWARE,NULL,1050677.6500,74
2011,Defense,DLA,ORG-2787,SPM5A7,DLA TROP SUPPORT C&E HARDWARE,NULL,11930001.9958,1167
2011,Defense,DLA,ORG-2787,SPM5AY,DLA TROP SUPPORT C&E HARDWARE,NULL,13034733.5738,1131
2011,Defense,DLA,ORG-2787,SPM5AZ,DLA TROP SUPPORT C&E HARDWARE,NULL,34293046.0680,1708
2011,Defense,DLA,ORG-2787,SPRPA1,"DLA AVIATION AT PHILADELPHIA, PA",0,55685658.0801,25
2011,Defense,DLA,ORG-2790,SP0100,DLA TROOP SUPPORT,NULL,92477579.1735,92
2011,Defense,DLA,ORG-2790,SPM1CP,DLA TROOP SUPPORT PACIFIC REGION,NULL,26700.0000,1
2011,Defense,DLA,ORG-2791,SP4701,DES DSCP CONTRACTING SERVICES OFC,NULL,709889312.3347,968
2011,Defense,DLA,ORG-2791,SP4703,DLA CONTRACTING SERVICES OFFICE,1,11712.0000,1
2011,Defense,DLA,ORG-2791,SP4706,DLA CONTRACTING SERVICES OFFICE,NULL,8596430.0690,80
2011,Defense,DLA,ORG-2791,SP4707,DLA CONTRACTING SERVICES OFFICE,NULL,16520787.9314,204
2011,Defense,Navy,ORG-2936,N00019,NAVAL AIR SYSTEMS COMMAND,1,72219984.4687,25
2011,Defense,Navy,ORG-2936,N32379,NAVAL AIR TECHNICAL DATA AND ENGINR,NULL,15115208.7719,227
2011,Defense,Navy,ORG-2936,N61340,NAVAL AIR WARFARE CENTER,0,302248896.8260,116
2011,Defense,Navy,ORG-2936,N68335,NAVAIR WARFARE CTR AIRCRAFT DIV LKE,NULL,1121587018.2863,3537
2011,Defense,Navy,ORG-2936,N68936,NAVAL AIR WARFARE CENTER,NULL,564650374.3205,4517
2011,Defense,Navy,ORG-2937,N00038,CDR US PACIFIC COMMAND USPACOM,NULL,2163187.2920,101
2011,Defense,Navy,ORG-2937,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,1,5138004.9665,34
2011,Defense,Navy,ORG-2937,N00189,NAVSUP FLT LOG CTR NORFOLK,0,43121280.9835,137
2011,Defense,Navy,ORG-2937,N00242,NAVY REGION SOUTHWEST,NULL,8934839.2430,336
2011,Defense,Navy,ORG-2937,N00383,NAVSUP WEAPON SYSTEMS SUPPORT,NULL,1649060970.1342,6234
2011,Defense,Navy,ORG-2937,N00950,NAV COMPUTER AND TELECOMMUNICATIONS,NULL,1263440.3323,59
2011,Defense,Navy,ORG-2937,N09520,STRIKE FIGHTER WING US PAC FLEET,NULL,371330.0940,18
2011,Defense,Navy,ORG-2937,N32398,NAVAL MEDICAL RESEARCH CENTER,NULL,5220225.2966,364
2011,Defense,Navy,ORG-2937,N3474B,CENTER FOR PERSONAL AND,NULL,391865.7824,29
2011,Defense,Navy,ORG-2937,N3582A,NROTCU EMBRY RIDDLE AERONAUTICAL UN,NULL,4115540.0000,6
2011,Defense,Navy,ORG-2937,N3597A,SUBMARINE LEARNING CENTER,NULL,95244.8379,4
2011,Defense,Navy,ORG-2937,N39163,NAVAL HOSPITAL SIGONELLA ITALY,NULL,795291.9137,161
2011,Defense,Navy,ORG-2937,N40345,NAVSUP FLT LOG CTR SINGAPORE OFFICE,1,44392.3789,4
2011,Defense,Navy,ORG-2937,N60514,COMMANDING OFFICER,NULL,16787.5798,4
2011,Defense,Navy,ORG-2937,N61944,NAVOPSPTCEN SHREVEPORT,NULL,64524.0000,14
2011,Defense,Navy,ORG-2937,N61963,NAVOPSPTCEN AUSTIN,NULL,9095.0000,3
2011,Defense,Navy,ORG-2937,N62038,NAVOPSPTCEN SPRINGFIELD,NULL,43430.3101,9
2011,Defense,Navy,ORG-2937,N62054,NAVOPSPTCEN KANSAS CITY,NULL,11420.8000,5
2011,Defense,Navy,ORG-2937,N62092,NAVOPSPTCEN AKRON,NULL,34985.0000,3
2011,Defense,Navy,ORG-2937,N62095,NAVOPSPTCEN COLUMBUS OH,NULL,14942.0000,2
2011,Defense,Navy,ORG-2937,N62108,NAVOPSPTCEN ALBUQUERQUE,NULL,18878.6004,6
2011,Defense,Navy,ORG-2937,N62645,NAVAL MEDICAL LOGISTICS COMMAND,1,2531219.8126,15
2011,Defense,Navy,ORG-2937,N62649,NAVSUP FLT LOG CTR  YOKOSUKA,NULL,123850305.6621,3988
2011,Defense,Navy,ORG-2937,N62855,NAVOCEANPROFAC DAM NECK VA,NULL,6882.9800,9
2011,Defense,Navy,ORG-2937,N62936,NAVY INFORMATION OPS CMD MARYLAND,1,5089.1699,1
2011,Defense,Navy,ORG-2937,N63134,FLEET NUMERICAL METEOROLOGY AND,NULL,240489.2695,28
2011,Defense,Navy,ORG-2937,N63211,NROTCU MICHIGAN UNIVERSITY,NULL,2002170.0000,2
2011,Defense,Navy,ORG-2937,N63222,NROTCU UNIVERSITY OF KANSAS,NULL,878334.9688,3
2011,Defense,Navy,ORG-2937,N63223,NROTCU UNIV OF NEBRASKA,NULL,745010.4497,9
2011,Defense,Navy,ORG-2937,N63224,NROTCU UNIV OF WISCONSIN,NULL,819481.2039,4
2011,Defense,Navy,ORG-2937,N63291,NROTCU CORNELL UNIVERSITY,NULL,422146.2500,2
2011,Defense,Navy,ORG-2937,N63299,NROTCU NC PIEDMONT DUKE UNIV,NULL,2587771.8438,9
2011,Defense,Navy,ORG-2937,N63313,NROTCU UNIV OF SOUTH CAROLINA,NULL,1773041.0000,6
2011,Defense,Navy,ORG-2937,N68096,U S NAVAL HOSPITAL   GUAM,NULL,6199545.2986,567
2011,Defense,Navy,ORG-2937,N68221,NAVY PERSONNEL RESEARCH STUDIES AND,NULL,443490.3476,40
2011,Defense,Navy,ORG-2937,N68330,NAVY REGION MID ATLANTIC RESERVE,NULL,47365.6797,3
2011,Defense,Navy,ORG-2937,N68358,NAVY REGION SOUTHEAST RESERVE,NULL,76254.0000,4
2011,Defense,Navy,ORG-2937,N68895,NAVOPSPTCEN FORT CARSON,NULL,59882.8906,1
2011,Defense,Navy,ORG-2937,N69224,OCHR STENNIS OPERATIONS CENTER,NULL,9800.0000,7
2011,Defense,Navy,ORG-2937,N70240,NAVAL COMPUTER AND,NULL,107600.1802,14
2011,Defense,Navy,ORG-2937,N70294,NCTAMS EURCENT,1,113542.9203,14
2011,Defense,Navy,ORG-2937,N91732,NAVAL SAFETY AND ENVIRONMENTAL,NULL,1159218.6546,209
2011,Defense,Navy,ORG-2940,N62478,NAVFAC ENGINEERING COMMAND HAWAII,NULL,538497315.7330,1610
2011,Defense,Navy,ORG-2940,N62583,NAVAL FACILIITES ENGINEERING AND,0,35274559.8906,58
2011,Defense,Navy,ORG-2940,N62742,NAVAL FAC ENGINEEERING CMD PACIFIC,NULL,356251006.1402,945
2011,Defense,Navy,ORG-2941,N00174,NSWC INDIAN HEAD EOD TECH DIV,0,272184250.0842,279
2011,Defense,Navy,ORG-2941,N00178,NSWC DAHLGREN,NULL,643465254.3237,4782
2011,Defense,Navy,ORG-2941,N32253,PEARL HARBOR NAVAL SHIPYARD IMF,NULL,188527199.9817,317
2011,Defense,Navy,ORG-2941,N40027,SOUTHEAST REGIONAL MAINT CENTER,0,536175.0000,2
2011,Defense,Navy,ORG-2941,N62793,SUP OF SHIPBUILDING CONV AND REPAIR,NULL,200243479.0094,2106
2011,Defense,Navy,ORG-2941,N69316,SUP OF SHIPBUILDING CONV AND REPAIR,1,0.0000,1
2011,Defense,Navy,ORG-2942,N00030,STRATEGIC SYSTEMS PROGRAMS,0,377555840.9375,81
2011,Defense,Navy,ORG-2942,N68733,STRATEGIC WEAPONS FAC LANT MANPOWER,NULL,987805.0411,128
2011,Defense,Navy,ORG-2943,M00318,HQBN MCBH,NULL,29903080.3156,486
2011,Defense,Navy,ORG-2943,M00681,COMMANDING GENERAL,1,114769.3496,2
2011,Defense,Navy,ORG-2943,M20001,COMMANDING OFFICER,NULL,725293.0387,60
2011,Defense,Navy,ORG-2943,M27100,COMMANDING GENERAL,NULL,218695.9206,47
2011,Defense,Navy,ORG-2943,M29000,COMMANDING GENERAL,NULL,7515221.2056,674
2011,Defense,Navy,ORG-2943,M67854,COMMANDER,1,-358644.9219,12
2011,Defense,Navy,ORG-2943,M85001,COMMANDING OFFICER,NULL,273324.6400,30
2011,Defense,Navy,ORG-2944,N66001,SPACE AND NAVAL WARFARE SYSTEMS,NULL,866586964.8689,5963
2011,Defense,Navy,ORG-2945,N00173,NAVAL RESEARCH LABORATORY,0,269012863.3791,483
2011,Defense,Navy,ORG-2945,N66018,OFFICE OF NAVAL RESEARCH,0,-6036.0800,42
2011,Defense,Other DoD,ORG-4955,S5107A,DCMA PROCUREMENT CENTER CARSON,NULL,4428674.0392,151
2011,DHS,ICE,NULL,NULL,NULL,NULL,1307442141.2666,6197
2011,Energy,Energy,NULL,NULL,NULL,NULL,25086398215.2495,14736
2011,GSA,GSA,NULL,NULL,NULL,0,602067454.4598,695
2011,Other Agencies,Archives,NULL,NULL,NULL,NULL,228241834.5666,1493
2011,Other Agencies,Commerce,NULL,NULL,NULL,0,121009.8613,9
2011,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,NULL,NULL,NULL,NULL,48624239.8035,507
2011,Other Agencies,EPA,NULL,NULL,NULL,1,4329734.6567,80
2011,Other Agencies,Interior,NULL,NULL,NULL,NULL,3933706491.8691,80383
2011,Other Agencies,NATIONAL ENDOWMENT FOR THE HUMANITIES,NULL,NULL,NULL,NULL,6053810.0000,189
2011,Other Agencies,NATIONAL GALLERY OF ART,NULL,NULL,NULL,NULL,17304413.2445,265
2011,Other Agencies,NATIONAL MEDIATION BOARD,NULL,NULL,NULL,NULL,1611943.4161,134
2011,Other Agencies,NATIONAL SCIENCE FOUNDATION,NULL,NULL,NULL,NULL,448414918.7332,1107
2011,Other Agencies,Transportation,NULL,NULL,NULL,1,4801697.0118,33
2011,State and IAP,NULL,NULL,NULL,NULL,NULL,11999001.8431,99
2011,State and IAP,State,NULL,NULL,NULL,NULL,8269347382.3381,76151
2012,Defense,Air Force,ORG-2825,FA8052,FA8052  773 ESS PK,1,0.0000,1
2012,Defense,Air Force,ORG-2825,FA8105,FA8105  AFLCMC WKKPA,NULL,125186407.4569,223
2012,Defense,Air Force,ORG-2825,FA8108,FA8108  AFSC PZIE,0,589481.2348,86
2012,Defense,Air Force,ORG-2825,FA8117,FA8117  AFSC  PZABA,1,10794.0000,1
2012,Defense,Air Force,ORG-2825,FA8119,FA8119  AFSC PZABC,NULL,67449488.4802,345
2012,Defense,Air Force,ORG-2825,FA8201,FA8201  OL H  PZIO,NULL,132853022.4589,2931
2012,Defense,Air Force,ORG-2825,FA8212,FA8212  AFSC PZABA2,NULL,162855.8019,13
2012,Defense,Air Force,ORG-2825,FA8222,FA8222  AFSC PZIE,0,13336260.7110,43
2012,Defense,Air Force,ORG-2825,FA8224,FA8224  OL H  PZI PZIM,0,300000.0000,1
2012,Defense,Air Force,ORG-2825,FA8252,FA8252  AFSC PZAAB1,0,438862.9375,2
2012,Defense,Air Force,ORG-2825,FA8517,FA8517  AFSC PZAAC,NULL,36954197.6913,374
2012,Defense,Air Force,ORG-2825,FA8520,FA8520  AFLCMC EBHA,0,19953624.8463,19
2012,Defense,Air Force,ORG-2825,FA8522,FA8522 AFSC PZABB,NULL,121510133.6406,158
2012,Defense,Air Force,ORG-2825,FA8526,FA8526  AFLCMC WLMK,0,176201405.4750,141
2012,Defense,Air Force,ORG-2825,FA8528,FA8528  AFLCMC WIKBA,1,-18207.6797,1
2012,Defense,Air Force,ORG-2825,FA8534,FA8534  AFLCMC WNKBAC,NULL,6153444.0254,74
2012,Defense,Air Force,ORG-2825,FA8535,FA8535 405 SCMS GULC,NULL,6288343.0000,29
2012,Defense,Air Force,ORG-2825,FA8540,FA8540  AFLCMC WNKCB,NULL,576761944.5301,241
2012,Defense,Air Force,ORG-2825,FA8601,FA8601  AFLCMC PZIO,NULL,180735421.5081,6199
2012,Defense,Air Force,ORG-2825,FA8604,FA8604 AFLCMC PZI,1,7297.1099,1
2012,Defense,Air Force,ORG-2825,FA8607,FA8607 AFLCMC WWSK,0,31281292.0000,6
