"SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal","Classified","ConstructionProjectTitle","ConstructionProject","ActualTotal"
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Dundalk","2012",,"TOAamount","Base",,,16000,,"U","Readiness Center Add/Alt",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Westminster","2012",,"TOAamount","Base",,,10400,,"U","Readiness Center Add/Alt",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","La Plata","2012",,"TOAamount","Base",,,9000,,"U","Readiness Center",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Training Buildings","Natick","2012",,"TOAamount","Base",,,9000,,"U","Readiness Center",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Training Ranges","Camp Ripley","2012",,"TOAamount","Base",,,8400,,"U","Multipurpose Machine Gun Range",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Enlisted Personnel Unaccompanied Personnel Housing","Camp Shelby","2012",,"TOAamount","Base",,,25000,,"U","Troop Housing (ORTC) Ph1",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Airfield Operational Buildings","Camp Shelby","2012",,"TOAamount","Base",,,12600,,"U","Deployment Processing Facility",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Enlisted Personnel Unaccompanied Personnel Housing","Camp Shelby","2012",,"TOAamount","Base",,,27000,,"U","Operational Readiness Training Cmplx Ph1",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Training Buildings","Mead","2012",,"TOAamount","Base",,,9100,,"U","Readiness Center",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Training Buildings","Grand Island","2012",,"TOAamount","Base",,,22000,,"U","Readiness Center",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NV","NEVADA","Tank and Automotive Maintenance Facilities","Las Vegas","2012",,"TOAamount","Base",,,23000,,"U","Field Maintenance Shop",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Aircraft Maintenance Facilities","Lakehurst","2012",,"TOAamount","Base",,,49000,,"U","Army Aviation Suport Facility",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Training Buildings","Santa FE","2012",,"TOAamount","Base",,,5200,,"U","Readiness Center Add/Alt",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Greensboro","2012",,"TOAamount","Base",,,3700,,"U","Readiness Center Add/Alt",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Facilities Other Than Buildings","Camp Gruber","2012",,"TOAamount","Base",,,10361,,"U","Upgrade-Combined Arms Collective Training Fac",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Ranges","Camp Gruber","2012",,"TOAamount","Base",,,3000,,"U","Live Fire Shoot House",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OR","OREGON","Training Buildings","The Dalles","2012",,"TOAamount","Base",,,13800,,"U","Readiness Center",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Training Buildings","Allendale","2012",,"TOAamount","Base",,,4300,,"U","Readiness Center Add/Alt",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","Training Ranges","Camp Williams","2012",,"TOAamount","Base",,,6500,,"U","Multi Purpose Machine Gun Range",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Training Facilities Other Than Buildings","Fort Pickett","2012",,"TOAamount","Base",,,11000,,"U","Combined Arms Collective Training Facility",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WV","WEST VIRGINIA","Training Buildings","Buckhannon","2012",,"TOAamount","Base",,,10000,,"U","Readiness Center Ph1",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Aircraft Maintenance Facilities","Camp Williams","2012",,"TOAamount","Base",,,7000,,"U","Tactical Unmanned Aircraft System Facility",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WY","WYOMING","Training Buildings","Cheyenne","2012",,"TOAamount","Base",,,8900,,"U","Readiness Center",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Fort Buchanan","2012",,"TOAamount","Base",,,57000,,"U","Readiness Center",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,11700,,"U","Unspecified Minor Construction",,
2014,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,20671,,"U","Planning and Design",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Ranges","Fort Hunter Liggett","2012",,"TOAamount","Base",,,5200,,"U","Automated Multipurpose Machine Gun (MPMG)",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Training Buildings","Fort Collins","2012",,"TOAamount","Base",,,13600,,"U","Army Reserve Center",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Homewood","2012",,"TOAamount","Base",,,16000,,"U","Army Reserve Center",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Rockford","2012",,"TOAamount","Base",,,12800,,"U","Army Reserve Center/Land",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","Training Buildings","Fort Benjamin Harrison","2012",,"TOAamount","Base",,,57000,,"U","Army Reserve Center",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Kansas City","2012",,"TOAamount","Base",,,13000,,"U","Army Reserve Center/Land",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Training Buildings","Attleboro","2012",,"TOAamount","Base",,,22000,,"U","Army Reserve Center/Land",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Training Buildings","Saint Joseph","2012",,"TOAamount","Base",,,11800,,"U","Army Reserve Center",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","St Charles","2012",,"TOAamount","Base",,,19000,,"U","Army Reserve Center",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Training Buildings","Schenectady","2012",,"TOAamount","Base",,,20000,,"U","Army Reserve Center",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Greensboro","2012",,"TOAamount","Base",,,19000,,"U","Army Reserve Center/Land",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Training Buildings","Orangeburg","2012",,"TOAamount","Base",,,12000,,"U","Army Reserve Center/Land",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Airfield Operational Buildings","Fort Mccoy","2012",,"TOAamount","Base",,,5300,,"U","Container Loading Facility",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Training Ranges","Fort Mccoy","2012",,"TOAamount","Base",,,5400,,"U","Modified Record Fire Known Distance Range",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Training Ranges","Fort Mccoy","2012",,"TOAamount","Base",,,4600,,"U","Automated Record Fire Range",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Training Buildings","Fort Mccoy","2012",,"TOAamount","Base",,,12000,,"U","NCOA Phase III - Billeting",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,2925,,"U","Unspecified Minor Construction",,
2014,"2086A","2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,28924,,"U","Planning and Design",,
2014,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","GY","GERMANY","Fam Hsg Dewellings","Grafenwoehr","2012",,"TOAamount","Base",,,13000,,"U","Family Housing New Construction    (26 units)",,
2014,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","GY","GERMANY","Fam Hsg Dewellings","Illesheim","2012",,"TOAamount","Base",,,41000,,"U","Family Housing Replacement Construc(80 units)",,
2014,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","FH NEWCONSTRUCT","GY","GERMANY","Fam Hsg Dewellings","Vilseck","2012",,"TOAamount","Base",,,12000,,"U","Family Housing New Construction    (22 units)",,
2014,"0720A","0720","A","Fam Hsg Con, Army","ARMY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,103541,,"U","Construction Improvements         (276 units)",,
2014,"0720A","0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Fam Hsg Dewellings","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,7897,,"U","Family Housing P&D",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,84746,,"U","Utilities Account",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,12947,,"U","Services Account",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,46174,,"U","Management Account",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,629,,"U","Miscellaneous Account",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,21052,,"U","Furnishings Account",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,4361,,"U","Operations",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,195707,,"U","Leasing",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,100859,,"U","Maintenance of Real Property",,
2014,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,22806,,"U","Privatization Support Costs",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,13716,,"U","USA-121: Fort Gillem, GA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,10694,,"U","USA-222: Fort Mcpherson, GA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,73374,,"U","Program Management Various Locations",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,28681,,"U","USA-223: Fort Monmouth, NJ",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,177,,"U","USA-36: Red River Army Depot",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,13574,,"U","USA-113: Fort Monroe, VA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,445,,"U","USA-233: RC Transformation In AL",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,101,,"U","USA-247: RC Transformation In AZ",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,186,,"U","USA-228: RC Transformation In AR",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,146,,"U","USA-240: RC Transformation In CA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,53,,"U","USA-236: RC Transformation In CT",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,36,,"U","USA-164: RC Transformation In DE",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,31,,"U","USA-143: RC Transformation In GA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,193,,"U","USA-114: RC Transformation In HI",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,68,,"U","USA-245: RC Transformation In IL",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,133,,"U","USA-244: RC Transformation In IA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,48,,"U","USA-178: RC Transformation In LA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,45,,"U","USA-235: RC Transformation In MI",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,105,,"U","USA-251: RC Transformation In Mt",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,41,,"U","Usa-76: Rc Transformation In Nj",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,54,,"U","Usa-215: Rc Transformation In Nm",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,273,,"U","USA-242: RC Transformation In NY",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,54,,"U","USA-171: Rc Transformation In Nc",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,35,,"U","USA-210: Rc Transformation In Nd",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,135,,"U","USA-248: Rc Transformation In Oh",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,169,,"U","USA-229 : Rc Transformation In Ok",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,153,,"U","USA-184: Rc Transformation In Or",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,334,,"U","USA-253: RC Transformation In PA",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,75,,"U","USA-158: Rc Transformation In Ri",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,111,,"U","Usa-238: Rc Transformation In Tn",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,516,,"U","Usa-225: Rc Transformation In Tx",,
2014,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","2012",,"TOAamount","Base",,,51,,"U","Usa-239: Rc Transformation In Vt",,
