"","ProductOrServiceArea","ProductOrServiceCode","ProductOrServiceCodeText","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"2821","R&D","AD57","R&D- DEFENSE OTHER: FUELS/LUBRICANTS (COMMERCIALIZED)",0.00397201802492562,2.89877204502194e-05,2002,2014,2012,2012,0.00729798310790954
"2822","R&D","AD61","CONSTRUCTION (BASIC)",4.55395572187524,0.0501297437249521,2000,2016,2004,2016,0.0110079558929724
"2823","R&D","AD62","CONSTRUCTION (APPLIED/EXPLORATORY)",0.0694084245163235,0,2000,2016,NA,NA,0
"2824","R&D","AD63","CONSTRUCTION (ADVANCED)",0.216752240790467,0,2000,2016,2012,2012,0
"2825","R&D","AD64","CONSTRUCTION (ENGINEERING)",0.558059755420954,0.00231173022300985,2000,2016,2006,2011,0.00414244209612655
"2826","R&D","AD65","CONSTRUCTION (OPERATIONAL)",0.225910563581324,0.00160073251267499,2000,2016,2006,2015,0.00708569128994604
"2827","R&D","AD67","R&D- DEFENSE OTHER: CONSTRUCTION (COMMERCIALIZED)",0.155677290991104,0,2002,2016,NA,NA,0
"2828","R&D","AD91","OTHER DEFENSE (BASIC)",8.2227349528299,0.0136587765795742,2000,2016,2002,2015,0.00166109897229187
"2829","R&D","AD92","OTHER DEFENSE (APPLIED/EXPLORATORY)",31.696686273035,0.0154484590286051,2000,2016,2006,2016,0.000487384040575479
"2830","R&D","AD93","OTHER DEFENSE (ADVANCED)",21.814465314589,0.319946018422465,2000,2016,2006,2016,0.0146666908314499
"2831","R&D","AD94","OTHER DEFENSE (ENGINEERING)",4.35150130005005,0.521198122625018,2000,2016,2007,2016,0.119774323086845
"2832","R&D","AD95","OTHER DEFENSE (OPERATIONAL)",5.72337222087015,0.0363401349569219,2000,2016,2006,2015,0.00634942714793358
"2833","R&D","AD97","R&D- DEFENSE OTHER: OTHER (COMMERCIALIZED)",0.575274295149782,0,2000,2016,2006,2006,0
"2834","R&D","AE11","R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (BASIC RESEARCH)",0.00816384263280764,0,2004,2016,NA,NA,0
"2835","R&D","AE12","R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.00488345705397422,0,2008,2016,NA,NA,0
"2836","R&D","AE13","R&D-EMPL GROW-PRODUCTIVTY-ADV DEV",0.0117797623591602,0,2001,2015,NA,NA,0
"2837","R&D","AE14","R&D-EMPL GROW-PRODUCTIVTY-ENG DEV",0.00136899349323753,0,2004,2015,NA,NA,0
"2838","R&D","AE15","R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (OPERATIONAL SYSTEMS DEVELOPMENT)",4.25222968142884e-06,0,2012,2014,NA,NA,0
"2839","R&D","AE21","R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (BASIC RESEARCH)",0.113146372729583,0,2000,2016,2012,2012,0
"2840","R&D","AE22","R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.015979697624625,0,2000,2016,NA,NA,0
"2841","R&D","AE23","R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ADVANCED DEVELOPMENT)",0.0309987229652572,0,2001,2016,NA,NA,0
"2842","R&D","AE24","R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ENGINEERING DEVELOPMENT)",0.097536210673053,0.000293442416756728,2000,2016,2006,2007,0.0030085484635072
"2843","R&D","AE25","R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (OPERATIONAL SYSTEMS DEVELOPMENT)",0.0157345168891957,0,2002,2016,NA,NA,0
"2844","R&D","AE27","R&D-PROD/SERV IMPROVEMENT-COMERCLIZ",0.00743857423741973,0,2001,2011,NA,NA,0
"2845","R&D","AE31","MANUFACTURING TECHNOLOGY (BASIC)",0.245973323508749,0,2000,2016,NA,NA,0
"2846","R&D","AE32","R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.124384640685433,0,2000,2016,NA,NA,0
"2847","R&D","AE33","MANUFACTURING TECHNOLOGY (ADVANCED)",0.079185084254309,0,2000,2016,NA,NA,0
"2848","R&D","AE34","R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (ENGINEERING DEVELOPMENT)",0.218095853658042,1.21346341425097e-05,2001,2016,2013,2013,5.56389951435571e-05
"2849","R&D","AE35","R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT)",0.607950087648143,-0.000180058361295792,2000,2016,2016,2016,-0.000296172934183377
"2850","R&D","AE37","R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (COMMERCIALIZED)",0.740052663762825,0,2000,2016,NA,NA,0
"2851","R&D","AE91","R&D- ECONOMIC GROWTH: OTHER (BASIC RESEARCH)",0.00141761497765766,0,2005,2016,NA,NA,0
"2852","R&D","AE92","R&D- ECONOMIC GROWTH: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.00438974340569567,0,2000,2016,NA,NA,0
"2853","R&D","AE93","R&D- ECONOMIC GROWTH: OTHER (ADVANCED DEVELOPMENT)",0.00720922546826663,0,2003,2015,NA,NA,0
"2854","R&D","AE94","R&D- ECONOMIC GROWTH: OTHER (ENGINEERING DEVELOPMENT)",0.000514023867926834,0,2005,2014,NA,NA,0
"2855","R&D","AE95","R&D-ECON GROW-PRODUCTIVTY-OPSY DEV",0.00147437371613827,0,2005,2011,NA,NA,0
"2856","R&D","AE97","R&D-ECON GROW-PRODUCTIVTY-COMERCLIZ",0.000518464967494774,0,2003,2005,NA,NA,0
"2857","R&D","AF11","EDUCATION (BASIC)",1.0093434123214,0.00036397154897439,2000,2016,2005,2014,0.000360602293066229
"2858","R&D","AF12","EDUCATION (APPLIED/EXPLORATORY)",0.571617688318333,-2.76525816678222e-05,2000,2016,2009,2010,-4.83760076585009e-05
"2859","R&D","AF13","EDUCATION (ADVANCED)",0.0725596561537113,-1.1209280389923e-06,2000,2016,2012,2012,-1.54483648133297e-05
"2860","R&D","AF14","EDUCATION (ENGINEERING)",0.0461428034319079,0,2000,2016,NA,NA,0
"2861","R&D","AF15","EDUCATION (OPERATIONAL)",0.0327294908340059,0,2000,2016,NA,NA,0
"2862","R&D","AF17","R&D- EDUCATION: EDUCATIONAL (COMMERCIALIZED)",0.0196160225306119,0,2000,2014,NA,NA,0
"2863","R&D","AG10","R&D-ENERGY - COAL",-6.65707701151619e-06,0,2005,2014,NA,NA,0
"2864","R&D","AG11","COAL (BASIC)",-0.0220132734705853,0,2000,2015,NA,NA,0
"2865","R&D","AG12","COAL (APPLIED/EXPLORATORY)",0.0067155514980544,0,2000,2015,NA,NA,0
"2866","R&D","AG13","COAL (ADVANCED)",-0.0020541284312401,0,2000,2014,NA,NA,0
"2867","R&D","AG14","COAL (ENGINEERING)",0.00864025916692036,0,2000,2016,NA,NA,0
"2868","R&D","AG15","COAL (OPERATIONAL)",0.00186279090680957,0,2000,2007,NA,NA,0
"2869","R&D","AG17","R&D-ENERGY - COAL-COMERCLIZ",0.00241911408868217,0,2007,2016,NA,NA,0
"2870","R&D","AG21","GAS (BASIC)",0.0655513342965086,2.60312278245708e-05,2000,2016,2010,2015,0.000397112097014283
"2871","R&D","AG22","GAS (APPLIED/EXPLORATORY)",0.00664066880256612,0,2000,2016,NA,NA,0
"2872","R&D","AG23","GAS (ADVANCED)",0.00325210986672789,0,2000,2011,NA,NA,0
"2873","R&D","AG24","GAS (ENGINEERING)",0.000163075345981282,0,2004,2011,NA,NA,0
"2874","R&D","AG25","GAS (OPERATIONAL)",0.0018325289615051,0,2001,2015,NA,NA,0
"2875","R&D","AG27","R&D-ENERGY - GAS-COMERCLIZ",0.00694766416057443,0,2000,2015,NA,NA,0
"2876","R&D","AG31","GEOTHERMAL (BASIC)",0.0519598362003094,0,2004,2016,NA,NA,0
"2877","R&D","AG32","GEOTHERMAL (APPLIED/EXPLORATORY)",0.00423098072423117,0,2000,2016,NA,NA,0
"2878","R&D","AG33","GEOTHERMAL (ADVANCED)",0.00147119498105131,0,2006,2011,NA,NA,0
"2879","R&D","AG34","GEOTHERMAL (ENGINEERING)",9.93622942683716e-05,0,2009,2012,NA,NA,0
"2880","R&D","AG35","GEOTHERMAL (OPERATIONAL)",2.29605884889289e-05,0,2005,2005,NA,NA,0
"2881","R&D","AG36","R&D: Energy - Geothermal-Management and Support",2.55108271094953e-05,0,2016,2016,NA,NA,0
"2882","R&D","AG41","R&D- ENERGY: WIND (BASIC RESEARCH)",0.00102780597008465,0,2006,2014,NA,NA,0
"2883","R&D","AG42","R&D- ENERGY: WIND (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.00452304900622888,0.00148513740998841,2005,2016,2006,2010,0.328348732888625
"2884","R&D","AG43","R&D- ENERGY: WIND (ADVANCED DEVELOPMENT)",0.0142520827283754,0,2011,2012,NA,NA,0
"2885","R&D","AG44","R&D- ENERGY: WIND (ENGINEERING DEVELOPMENT)",0.00392765792365862,0,2003,2016,NA,NA,0
"2886","R&D","AG47","R&D-ENERGY - WIND-COMERCLIZ",0.0351594979659101,0,2000,2008,NA,NA,0
"2887","R&D","AG51","NUCLEAR (BASIC)",1.01072505488743,0,2000,2016,NA,NA,0
"2888","R&D","AG52","NUCLEAR (APPLIED/EXPLORATORY)",0.103169987130885,5.0343605393232e-05,2000,2016,2010,2010,0.000487967545535934
"2889","R&D","AG53","NUCLEAR (ADVANCED)",0.0445093321730707,0,2000,2015,NA,NA,0
"2890","R&D","AG54","NUCLEAR (ENGINEERING)",0.148785407682671,0,2000,2015,NA,NA,0
"2891","R&D","AG55","NUCLEAR (OPERATIONAL)",0.0156216129189104,0,2000,2016,NA,NA,0
"2892","R&D","AG57","R&D-ENERGY - NUCLEAR-COMERCLIZ",0.00065676811091834,0,2005,2013,NA,NA,0
"2893","R&D","AG61","PETROLEUM (BASIC)",0.0477316652982895,0,2000,2016,NA,NA,0
"2894","R&D","AG62","PETROLEUM (APPLIED/EXPLORATORY)",0.0213898954011025,0.000129713075799605,2005,2016,2012,2012,0.00606422207155438
"2895","R&D","AG63","PETROLEUM (ADVANCED)",0.00720771118655638,0,2003,2015,NA,NA,0
"2896","R&D","AG64","PETROLEUM (ENGINEERING)",0.00367261563361682,0,2004,2016,NA,NA,0
"2897","R&D","AG65","PETROLEUM (OPERATIONAL)",0.0078695502269881,0,2005,2016,NA,NA,0
"2898","R&D","AG67","R&D-ENERGY - PETROLEUM-COMERCLIZ",0.000494150867745526,0,2003,2016,NA,NA,0
"2899","R&D","AG71","R&D- ENERGY: SOLAR/PHOTOVOLTAIC (BASIC RESEARCH)",0.0152012345985792,0,2000,2016,NA,NA,0
"2900","R&D","AG72","R&D- ENERGY: SOLAR/PHOTOVOLTAIC (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.0123766347645319,0,2001,2016,NA,NA,0
"2901","R&D","AG73","R&D- ENERGY: SOLAR/PHOTOVOLTAIC (ADVANCED DEVELOPMENT)",0.00342031038450162,0,2004,2014,NA,NA,0
"2902","R&D","AG74","R&D- ENERGY: SOLAR/PHOTOVOLTAIC (ENGINEERING DEVELOPMENT)",0.00303002653520498,0,2006,2013,NA,NA,0
"2903","R&D","AG75","R&D- ENERGY: SOLAR/PHOTOVOLTAIC (OPERATIONAL SYSTEMS DEVELOPMENT)",0.000113485044509631,0,2009,2016,NA,NA,0
"2904","R&D","AG77","R&D- ENERGY: SOLAR/PHOTOVOLTAIC (COMMERCIALIZED)",0.000692188103186085,0,2003,2012,NA,NA,0
"2905","R&D","AG81","CONSERVATION OF ENERGY (BASIC)",0.116446384734777,-0.000129197342960935,2000,2016,2012,2012,-0.00110950067926282
"2906","R&D","AG82","R&D- ENERGY: CONSERVATION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.0168196181184761,0,2000,2016,NA,NA,0
"2907","R&D","AG83","CONSERVATION OF ENERGY (ADVANCED)",0.0708437424906648,0,2004,2016,NA,NA,0
"2908","R&D","AG84","R&D- ENERGY: CONSERVATION (ENGINEERING DEVELOPMENT)",0.256165378586724,0,2005,2016,NA,NA,0
"2909","R&D","AG85","R&D- ENERGY: CONSERVATION (OPERATIONAL SYSTEMS DEVELOPMENT)",0.00145252796703623,0,2011,2016,NA,NA,0
"2910","R&D","AG90","R&D-OTHER ENERGY",-0.000132224243782956,0,2000,2003,NA,NA,0
"2911","R&D","AG91","OTHER ENERGY (BASIC)",0.126044718174065,0,2000,2016,2012,2012,0
"2912","R&D","AG92","OTHER ENERGY (APPLIED/EXPLORATORY)",0.148558684034257,0,2000,2016,NA,NA,0
"2913","R&D","AG93","OTHER ENERGY (ADVANCED)",0.51585340203328,0,2000,2016,NA,NA,0
"2914","R&D","AG94","OTHER ENERGY (ENGINEERING)",0.0787740821844607,0,2000,2016,NA,NA,0
"2915","R&D","AG95","OTHER ENERGY (OPERATIONAL)",0.0199858628536354,0.000989465565056137,2000,2012,2007,2007,0.0495082735382703
"2916","R&D","AG97","R&D- ENERGY: OTHER (COMMERCIALIZED)",0.00386879014999773,0,2001,2013,NA,NA,0
"2917","R&D","AH10","R&D-POLLUTION CONT/ABATE",0,0,2004,2005,NA,NA,NA
"2918","R&D","AH11","R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (BASIC RESEARCH)",0.272486458682352,0.00180941363409972,2000,2016,2010,2013,0.00664038001319185
"2919","R&D","AH12","R&D- ENVIRON PROTECTION: POLLUTION CONTROL/ABATEMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.0351326773469735,0,2000,2016,NA,NA,0
"2920","R&D","AH13","R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (ADVANCED DEVELOPMENT)",0.0799879628962412,0,2000,2016,NA,NA,0
"2921","R&D","AH14","R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (ENGINEERING DEVELOPMENT)",0.00279181054273103,0,2000,2016,NA,NA,0
"2922","R&D","AH15","R&D-POLLUTION CONT/ABATE-OPSY DEV",0.00294721977213203,0,2005,2014,NA,NA,0
"2923","R&D","AH17","R&D-POLLUTION CONT/ABATE-COMERCLIZ",5.02412956973105e-05,0,2013,2016,NA,NA,0
"2924","R&D","AH21","AIR POLLUTION (BASIC)",0.0371962268310595,0,2000,2016,NA,NA,0
"2925","R&D","AH22","AIR POLLUTION (APPLIED/EXPLORATORY)",0.00938928043074398,0,2000,2016,NA,NA,0
"2926","R&D","AH23","AIR POLLUTION (ADVANCED)",0.00563338506612214,0,2002,2013,NA,NA,0
"2927","R&D","AH24","AIR POLLUTION (ENGINEERING)",0.00152661668658218,0,2000,2016,NA,NA,0
"2928","R&D","AH25","AIR POLLUTION (OPERATIONAL)",0.00363148903579322,0,2000,2016,NA,NA,0
"2929","R&D","AH27","R&D- ENVIRONMENTAL PROTECTION: AIR POLLUTION (COMMERCIALIZED)",0.000476291672785682,0,2004,2015,NA,NA,0
"2930","R&D","AH31","R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (BASIC RESEARCH)",0.0174100763492962,1.5438465830165e-05,2000,2016,2013,2013,0.000886754631078288
"2931","R&D","AH32","R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.0173924636266333,0,2000,2016,NA,NA,0
"2932","R&D","AH33","R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (ADVANCED DEVELOPMENT)",0.0246766212002194,0,2000,2016,NA,NA,0
"2933","R&D","AH34","WATER POLLUTION (ENGINEERING)",0.0011684216156403,0,2000,2016,NA,NA,0
"2934","R&D","AH35","R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (OPERATIONAL SYSTEMS DEVELOPMENT)",0.00353933120598767,0,2000,2015,NA,NA,0
"2935","R&D","AH37","R&D-WATER POLLUTION-COMERCLIZ",0.000463929117664609,0,2002,2016,NA,NA,0
"2936","R&D","AH41","NOISE POLLUTION (BASIC)",0.00450318294904697,0,2003,2016,NA,NA,0
"2937","R&D","AH42","R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.00536613241831769,0,2002,2016,NA,NA,0
"2938","R&D","AH43","R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (ADVANCED DEVELOPMENT)",0.00103904953655325,0,2001,2016,NA,NA,0
"2939","R&D","AH44","NOISE POLLUTION (ENGINEERING)",6.64126371865308e-05,0,2004,2011,NA,NA,0
"2940","R&D","AH45","NOISE POLLUTION (OPERATIONAL)",0.000376087420345331,0,2005,2011,NA,NA,0
"2941","R&D","AH47","R&D-NOISE POLLUTION-COMERCLIZ",0.000548713113660556,0,2002,2016,NA,NA,0
"2942","R&D","AH51","R&D-OTHER POLLUTION-RESEARCH",0.000263568381317661,0,2000,2005,NA,NA,0
"2943","R&D","AH57","R&D-OTHER POLLUTION-COMERCLIZ",4.89661121181521e-05,0,2005,2005,NA,NA,0
"2944","R&D","AH91","R&D- ENVIRONMENTAL PROTECTION: OTHER (BASIC RESEARCH)",0.820609464576677,0.000188138135268459,2000,2016,2010,2015,0.000229266348232423
"2945","R&D","AH92","R&D- ENVIRONMENTAL PROTECTION: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.262041202510222,-1.48271556821158e-05,2000,2016,2009,2010,-5.6583298886126e-05
"2946","R&D","AH93","R&D- ENVIRONMENTAL PROTECTION: OTHER (ADVANCED DEVELOPMENT)",0.0753176219382793,0,2000,2016,NA,NA,0
"2947","R&D","AH94","R&D- ENVIRONMENTAL PROTECTION: OTHER (ENGINEERING DEVELOPMENT)",0.0961372304830687,0,2000,2016,2007,2007,0
"2948","R&D","AH95","R&D- ENVIRONMENTAL PROTECTION: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT)",0.0142713902093681,0,2000,2016,NA,NA,0
"2949","R&D","AH97","R&D- ENVIRONMENTAL PROTECTION: OTHER (COMMERCIALIZED)",0.00568639239784136,0,2000,2016,NA,NA,0
"2950","R&D","AJ11","PHYSICAL SCIENCES (BASIC)",1.91200951107335,0.00121425041221768,2000,2016,2008,2014,0.000635065048152417
"2951","R&D","AJ12","R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",2.23977066058172,0.0253237776817721,2000,2016,2006,2013,0.0113064154859475
"2952","R&D","AJ13","PHYSICAL SCIENCES (ADVANCED)",0.710728206510339,0.0114116346921276,2000,2016,2005,2014,0.0160562569314063
"2953","R&D","AJ14","PHYSICAL SCIENCES (ENGINEERING)",0.965770530890446,0.00065400547595976,2000,2016,2011,2015,0.000677185164634049
"2954","R&D","AJ15","PHYSICAL SCIENCES (OPERATIONAL)",0.0945994396403618,5.47210217927187e-05,2000,2016,2006,2006,0.000578449745587832
"2955","R&D","AJ17","R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (COMMERCIALIZED)",0.0423815292526435,0,2001,2016,NA,NA,0
"2956","R&D","AJ21","R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (BASIC RESEARCH)",0.44312497940883,0.00679350559793888,2000,2016,2007,2008,0.0153309019207223
"2957","R&D","AJ22","R&D- GENERAL SCI/TECH: MATHEMATICAL/COMPUTER SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.173145492535323,8.0234340260912e-05,2000,2016,2007,2007,0.000463392601713518
"2958","R&D","AJ23","R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ADVANCED DEVELOPMENT)",0.55565873896892,0.00367608868298882,2000,2016,2008,2015,0.00661573088872888
"2959","R&D","AJ24","R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ENGINEERING DEVELOPMENT)",0.143610657125,0,2000,2016,NA,NA,0
"2960","R&D","AJ25","R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT)",0.383009954809702,0,2000,2016,NA,NA,0
"2961","R&D","AJ27","R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (COMMERCIALIZED)",0.182437744393359,-0.00040871062469496,2000,2016,2011,2014,-0.00224027448954711
"2962","R&D","AJ31","ENVIRONMENTAL SCIENCES (BASIC)",13.4390488358671,8.7117434470107e-05,2000,2016,2007,2016,6.48241073710529e-06
"2963","R&D","AJ32","R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.262388932716188,0.00767946249281122,2000,2016,2006,2008,0.0292674786749397
"2964","R&D","AJ33","ENVIRONMENTAL SCIENCES (ADVANCED)",0.271821795517958,0.0107992178849251,2000,2016,2007,2012,0.03972903594558
"2965","R&D","AJ34","R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES  (ENGINEERING DEVELOPMENT)",0.0630039945866598,2.33147111792898e-05,2000,2016,2007,2007,0.00037005131709897
"2966","R&D","AJ35","R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT)",0.01666514903764,0,2000,2014,NA,NA,0
"2967","R&D","AJ37","R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (COMMERCIALIZED)",9.11394899761529e-05,0,2014,2015,NA,NA,0
"2968","R&D","AJ41","ENGINEERING (BASIC)",0.946499025084581,0.000769780250171058,2000,2016,2007,2015,0.000813292174392117
"2969","R&D","AJ42","ENGINEERING (APPLIED/EXPLORATORY)",0.848090077596685,0.000821801933654095,2000,2016,2007,2013,0.00096900312285567
"2970","R&D","AJ43","ENGINEERING (ADVANCED)",9.65417262848017,0.0402623702429636,2000,2016,2006,2016,0.00417046305181949
"2971","R&D","AJ44","ENGINEERING (ENGINEERING)",2.36085447699845,0.000559051324916217,2000,2016,2009,2016,0.000236800417121426
"2972","R&D","AJ45","ENGINEERING (OPERATIONAL)",0.846724573989102,0.00168958842586769,2000,2016,2014,2014,0.00199544040384665
"2973","R&D","AJ47","R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (COMMERCIALIZED)",2.3586959274882,0.000512601651903652,2000,2016,2007,2016,0.000217324177283643
"2974","R&D","AJ51","LIFE SCIENCES (BASIC)",0.430455558094821,0.00142999556019289,2000,2016,2007,2016,0.00332205156444487
"2975","R&D","AJ52","LIFE SCIENCES (APPLIED/EXPLORATORY)",0.263397325808196,0,2001,2016,NA,NA,0
"2976","R&D","AJ53","LIFE SCIENCES (ADVANCED)",0.12787722871525,5.31794131655799e-05,2003,2016,2011,2011,0.000415863040666895
"2977","R&D","AJ54","LIFE SCIENCES (ENGINEERING)",0.0801980235897369,0,2002,2016,NA,NA,0
"2978","R&D","AJ55","LIFE SCIENCES (OPERATIONAL)",0.0263416054596739,0,2003,2016,NA,NA,0
"2979","R&D","AJ57","R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (COMMERCIALIZED)",0.000778416390217049,0,2001,2016,NA,NA,0
"2980","R&D","AJ61","PSYCHOLOGICAL SCIENCES (BASIC)",0.040883299869028,0,2000,2016,NA,NA,0
"2981","R&D","AJ62","R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.101810750898053,0,2001,2016,NA,NA,0
"2982","R&D","AJ63","PSYCHOLOGICAL SCIENCES (ADVANCED)",0.0342710961181009,0,2000,2016,NA,NA,0
"2983","R&D","AJ64","R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ENGINEERING DEVELOPMENT)",0.000936165092520283,0,2005,2012,NA,NA,0
"2984","R&D","AJ65","R&D-PSYCHOLOGICAL SCI-OPSY DEV",0.000685714370956725,0,2006,2011,NA,NA,0
"2985","R&D","AJ67","R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (COMMERCIALIZED)",0.000652378288769926,0,2002,2014,NA,NA,0
"2986","R&D","AJ71","R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)",0.0988163678592078,9.08811021869048e-05,2000,2016,2013,2013,0.000919696849376117
"2987","R&D","AJ72","R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.0307251695064586,0,2001,2016,NA,NA,0
"2988","R&D","AJ73","R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (ADVANCED DEVELOPMENT)",0.0799347165194829,0,2000,2016,NA,NA,0
"2989","R&D","AJ74","SOCIAL SCIENCES (ENGINEERING)",0.0014701612377024,0,2006,2016,NA,NA,0
"2990","R&D","AJ75","R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT)",0.00483237397956756,0,2003,2016,NA,NA,0
"2991","R&D","AJ77","R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (COMMERCIALIZED)",0.000150886292865039,0,2005,2013,NA,NA,0
"2992","R&D","AJ91","R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (BASIC RESEARCH)",0.435322779217496,0.00172733012876334,2000,2016,2009,2014,0.00396792957140506
"2993","R&D","AJ92","R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",0.164901122792447,5.64545027051802e-05,2000,2016,2010,2010,0.000342353658660268
"2994","R&D","AJ93","R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (ADVANCED DEVELOPMENT)",0.223605568266593,0,2000,2016,NA,NA,0
"2995","R&D","AJ94","R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (ENGINEERING DEVELOPMENT)",0.277445470229436,0,2000,2016,NA,NA,0
"2996","R&D","AJ95","R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT)",0.0253177364666482,0,2000,2016,NA,NA,0
"2997","R&D","AJ97","RDTE/Other Sciences - Operational System Develop",0.00529099450509393,0,2000,2016,NA,NA,0
"2998","R&D","AK11","HOUSING (BASIC)",0.0730293331682841,0.00103437282538154,2002,2016,2009,2009,0.0141637994009612
"2999","R&D","AK12","HOUSING (APPLIED/EXPLORATORY)",0.00115685408810824,0,2004,2016,NA,NA,0
"3000","R&D","AK13","HOUSING (ADVANCED)",0.00206627796670255,0,2005,2016,NA,NA,0
"3001","R&D","AK14","HOUSING (ENGINEERING)",0.000405846206925916,0,2004,2016,NA,NA,0
"3002","R&D","AK15","HOUSING (OPERATIONAL)",0.0753119903539225,1.764109916901e-05,2000,2016,2008,2011,0.000234240246288899
"3003","R&D","AK17","R&D-HOUSING-COMERCLIZ",0.000324919464975055,0,2003,2016,NA,NA,0
"3004","R&D","AL11","EMPLOYMENT (BASIC)",0.0116085779780441,2.08544751440427e-05,2003,2016,2012,2012,0.0017964711253597
