"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"1605",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","19120000","Services","U","2017","AuthForAppnAmount","Base",NA,NA,7993
"1606",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","19130000","Furnishings","U","2017","AuthForAppnAmount","Base",NA,NA,10178
"1607",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","19140000","Miscellaneous","U","2017","AuthForAppnAmount","Base",NA,NA,400
"1608",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","19400000","Leasing","U","2017","AuthForAppnAmount","Base",NA,NA,131761
"1609",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","19200000","Maintenance","U","2017","AuthForAppnAmount","Base",NA,NA,60745
"1610",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","19500000","Housing Privitization Support","U","2017","AuthForAppnAmount","Base",NA,NA,19146
"1611",2017,"051601A","051601","A","DoD BRAC - Army","ARMY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Army","90000600","Base Realignment and Closure","U","2017","AuthForAppnAmount","Base",NA,NA,14499
"1612",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","AZ","ARIZONA","Aircraft Maintenance Facilities","Yuma","62974612","VMX-22 Maintenance Hangar","U","2017","AuthForAppnAmount","Base",NA,NA,48355
"1613",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Aircraft Maintenance Facilities","Lemoore","63042380","F-35C Engine Repair Facility","U","2017","AuthForAppnAmount","Base",NA,NA,26723
"1614",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Electric Power Substations & Switching Stations","San Diego","00245624","Energy Security Hospital Microgrid","U","2017","AuthForAppnAmount","Base",NA,NA,6183
"1615",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Depot & Arsenal Ammunition Storage","Seal Beach","61065223","Missile Magazines","U","2017","AuthForAppnAmount","Base",NA,NA,21007
"1616",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Replace Tele. and Security Forces Facility","Coronado","00246947","Coastal Campus Entry Control Point","U","2017","AuthForAppnAmount","Base",NA,NA,13044
"1617",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Communication Buildings","Coronado","00246963","Grace Hopper Data Center Power Upgrades","U","2017","AuthForAppnAmount","Base",NA,NA,10353
"1618",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Electric Power Transmission & Dist Lines","Coronado","00246991","Coastal Campus Utilities Infrastructure","U","2017","AuthForAppnAmount","Base",NA,NA,81104
"1619",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Training Facilities Other Than Buildings","Eglin AFB","60508926","WMD Field Training Facilities","U","2017","AuthForAppnAmount","Base",NA,NA,20489
"1620",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Electric Power Source","Barking Sands","61064402","Upgrade Power Plant & Electrical Distrib Sys","U","2017","AuthForAppnAmount","Base",NA,NA,43384
"1621",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Electronic & Communications Equipment Maintenance Facilities","Kaneohe Bay","00318923","Regimental Consolidated Comm/Elec Facility","U","2017","AuthForAppnAmount","Base",NA,NA,72565
"1622",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ME","MAINE","Enlisted Personnel Unaccompanied Personnel Housing","Kittery","32446285","Unaccompanied Housing","U","2017","AuthForAppnAmount","Base",NA,NA,17773
"1623",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ME","MAINE","Electric Power Transmission & Dist Lines","Kittery","32446371","Utility Improvements for Nuclear Platforms","U","2017","AuthForAppnAmount","Base",NA,NA,30119
"1624",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Aircraft Rdt&E Buildings","Patuxent River","47608265","UCLASS RDT&E Hangar","U","2017","AuthForAppnAmount","Base",NA,NA,40576
"1625",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NV","NEVADA","Training Buildings","Fallon","60495440","Air Wing Simulator Facility","U","2017","AuthForAppnAmount","Base",NA,NA,13523
"1626",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Training Support Facilities","Camp Lejeune, North Carolina","670011428","Range Facilities Safety Improvements","U","2017","AuthForAppnAmount","Base",NA,NA,18482
"1627",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Heat Source","Cherry Point Marine Corps Air Station","00146224","Central Heating Plant Conversion","U","2017","AuthForAppnAmount","Base",NA,NA,12515
"1628",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Aircraft Maintenance Facilities","Beaufort","60169464","Aircraft Maintenance Hangar","U","2017","AuthForAppnAmount","Base",NA,NA,83490
"1629",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Enlisted Personnel Unaccompanied Personnel Housing","Parris Island","00263403","Recruit Reconditioning Center & Barracks","U","2017","AuthForAppnAmount","Base",NA,NA,29882
"1630",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Electric Power Transmission & Dist Lines","Bangor","68436876","Service Pier Electrical Upgrades","U","2017","AuthForAppnAmount","Base",NA,NA,18939
"1631",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Airfield Operational Buildings","Whidbey Island","00620240","Triton Mission Control Facility","U","2017","AuthForAppnAmount","Base",NA,NA,30475
"1632",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Aircraft Maintenance Facilities","Whidbey Island","00620256","EA-18G Maintenance Hangar","U","2017","AuthForAppnAmount","Base",NA,NA,45501
"1633",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Ships and Spares Maintenance Facilities","Bremerton","68436400","Submarine Refit Maint Support Facility","U","2017","AuthForAppnAmount","Base",NA,NA,21476
"1634",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Ships and Spares Maintenance Facilities","Bremerton","68436438","Nuclear Repair Facility","U","2017","AuthForAppnAmount","Base",NA,NA,6704
"1635",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GU","GUAM","Electric Power Transmission & Dist Lines","Joint Region Marianas","61755102","Power Upgrade - Harmon","U","2017","AuthForAppnAmount","Base",NA,NA,62210
"1636",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","GU","GUAM","POL Pipelines","Joint Region Marianas","61755652","Hardening of Guam POL Infrastructure","U","2017","AuthForAppnAmount","Base",NA,NA,26975
"1637",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Aircraft Maintenance Facilities","Kadena AB","67400807","Aircraft Maintenance Complex","U","2017","AuthForAppnAmount","Base",NA,NA,26489
"1638",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","JA","JAPAN","Electric Power Substations & Switching Stations","Sasebo","61058325","Shore Power (Juliet Pier)","U","2017","AuthForAppnAmount","Base",NA,NA,16420
"1639",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SP","SPAIN","Communication Buildings","Rota","62863621","Communication Station","U","2017","AuthForAppnAmount","Base",NA,NA,23607
"1640",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","ZU","WORLDWIDE UNSPECIFIED","Aircraft Maintenance Facilities","Various Worldwide Locations","C1002154","Triton Forward Operating Base Hangar","U","2017","AuthForAppnAmount","Base",NA,NA,41380
"1641",2017,"1205N","1205","N","Mil Con, Navy","NAVY","02","MINOR CONST","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","64481400","Unspecified Minor Construction","U","2017","AuthForAppnAmount","Base",NA,NA,29790
"1642",2017,"1205N","1205","N","Mil Con, Navy","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64482044","Planning and Design","U","2017","AuthForAppnAmount","Base",NA,NA,88230
"1643",2017,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","LA","LOUISIANA","Ship Operational Buildings","New Orleans","00206500","Joint Reserve Intelligence Center","U","2017","AuthForAppnAmount","Base",NA,NA,11207
"1644",2017,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","NY","NEW YORK","Training Buildings","Syracuse","68479777","Marine Corps Reserve Center","U","2017","AuthForAppnAmount","Base",NA,NA,13229
"1645",2017,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","NY","NEW YORK","Electric Power Transmission & Dist Lines","Brooklyn","68479135","Electric Feeder Ductbank","U","2017","AuthForAppnAmount","Base",NA,NA,1964
"1646",2017,"1235N","1235","N","Mil Con, Navy Res","NAVY","01","MAJOR CONST","TX","TEXAS","Training Buildings","Galveston","68479881","Reserve Center Annex","U","2017","AuthForAppnAmount","Base",NA,NA,8414
"1647",2017,"1235N","1235","N","Mil Con, Navy Res","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","64480432","MCNR Planning & Design","U","2017","AuthForAppnAmount","Base",NA,NA,3783
"1648",2017,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","01","NEW CONSTRUCTION","ML","MARIANA ISLANDS","Fam Hsg Dewellings","Guam","41557279","Replace Andersen Housing PH I","U","2017","AuthForAppnAmount","Base",NA,NA,78815
"1649",2017,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","N8800411","Construction Improvements","U","2017","AuthForAppnAmount","Base",NA,NA,11047
"1650",2017,"0730N","0730","N","Fam Hsg Con, N/MC","NAVY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","N8800412","Planning & Design","U","2017","AuthForAppnAmount","Base",NA,NA,4149
"1651",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","N0900233","Utilities","U","2017","AuthForAppnAmount","Base",NA,NA,56685
"1652",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","N8800413","Furnishings","U","2017","AuthForAppnAmount","Base",NA,NA,17457
"1653",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","N8800414","Management","U","2017","AuthForAppnAmount","Base",NA,NA,51291
"1654",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","N8800415","Miscellaneous","U","2017","AuthForAppnAmount","Base",NA,NA,364
"1655",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","N8800416","Services","U","2017","AuthForAppnAmount","Base",NA,NA,12855
"1656",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","N8800418","Leasing","U","2017","AuthForAppnAmount","Base",NA,NA,54689
"1657",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","N8800419","Maintenance","U","2017","AuthForAppnAmount","Base",NA,NA,81254
"1658",2017,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","12","HOUSING PVT SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","N8800422","Housing Privatization Support","U","2017","AuthForAppnAmount","Base",NA,NA,26320
"1659",2017,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Navy","N9900003","Base Realignment & Closure","U","2017","AuthForAppnAmount","Base",NA,NA,110606
"1660",2017,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0059","DON-172: NWS Seal Beach, Concord, CA","U","2017","AuthForAppnAmount","Base",NA,NA,4648
"1661",2017,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0065","DON-138: NAS Brunswick, ME","U","2017","AuthForAppnAmount","Base",NA,NA,557
"1662",2017,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0066","DON-157: MCSA Kansas City, MO","U","2017","AuthForAppnAmount","Base",NA,NA,100
"1663",2017,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0068","DON-84: JRB Willow Grove & Cambria Reg AP","U","2017","AuthForAppnAmount","Base",NA,NA,3397
"1664",2017,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000008","DON-100: Planing, Design and Management","U","2017","AuthForAppnAmount","Base",NA,NA,4604
"1665",2017,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000009","DON-101: Various Locations","U","2017","AuthForAppnAmount","Base",NA,NA,10461
"1666",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Replace Tele. and Security Forces Facility","Clear AFS","DXEB053005","Fire Station","U","2017","AuthForAppnAmount","Base",NA,NA,20000
"1667",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Training Buildings","Eielson AFB","FTQW170100","F-35A ADAL Field Training Detachment Fac","U","2017","AuthForAppnAmount","Base",NA,NA,22100
"1668",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Aircraft Maintenance Facilities","Eielson AFB","FTQW170106","F-35A Hangar/Propulsion MX/Dispatch","U","2017","AuthForAppnAmount","Base",NA,NA,44900
"1669",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Guided Missile Maintenance Facilities","Eielson AFB","FTQW170107","F-35A Missile Maintenance Facility","U","2017","AuthForAppnAmount","Base",NA,NA,12800
"1670",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Airfield Operational Buildings","Eielson AFB","FTQW170112","F-35A Aircraft Weather Shelters (Sqd 1)","U","2017","AuthForAppnAmount","Base",NA,NA,79500
"1671",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Install & Ready-Issue Ammunition Storage","Eielson AFB","FTQW170113","F-35A Earth Covered Magazines","U","2017","AuthForAppnAmount","Base",NA,NA,11300
"1672",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Aircraft Maintenance Facilities","Eielson AFB","FTQW170114","F-35A Hangar/Squad Ops/AMU Sq #2","U","2017","AuthForAppnAmount","Base",NA,NA,42700
"1673",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Airfield Operational Buildings","Eielson AFB","FTQW183001","F-35A Aircraft Weather Shelter (Sqd 2)","U","2017","AuthForAppnAmount","Base",NA,NA,82300
"1674",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AK","ALASKA","Airfield Operational Buildings","Joint Base Elmendorf-Richardson","FXSB982839","Add/Alter AWACS Alert Hangar","U","2017","AuthForAppnAmount","Base",NA,NA,29000
"1675",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Airfield Operational Buildings","Luke AFB","NUEX133000","F-35A Squad Ops/Aircraft Maint Unit #5","U","2017","AuthForAppnAmount","Base",NA,NA,20000
"1676",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Replace Firecrash/Rescue Station","Edwards Air Force Base","FSPM053503C","Flightline Fire Station","U","2017","AuthForAppnAmount","Base",NA,NA,24000
"1677",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","CO","COLORADO","Training Buildings","Buckley Air Force Base","CRWU063008","Small Arms Range Complex","U","2017","AuthForAppnAmount","Base",NA,NA,13500
"1678",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","DE","DELAWARE","Aircraft Maintenance Facilities","Dover AFB","FJXT133000","Aircraft Maintenance Hangar","U","2017","AuthForAppnAmount","Base",NA,NA,39000
"1679",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Replace Firecrash/Rescue Station","Eglin AFB","FTFA033003","Flightline Fire Station","U","2017","AuthForAppnAmount","Base",NA,NA,13600
"1680",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Ammunition, Explosives, & Toxics RDT&E Buildings","Eglin AFB","FTFA043000","Advanced Munitions Technology Complex","U","2017","AuthForAppnAmount","Base",NA,NA,75000
"1681",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Replace Firecrash/Rescue Station","Patrick AFB","SXHT013001","Fire/Crash Rescue Station","U","2017","AuthForAppnAmount","Base",NA,NA,13500
"1682",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GA","GEORGIA","Airfield Operational Buildings","Moody AFB","QSEU083023","Personnel Recovery 4-Bay Hangar/Helo Mx Unit","U","2017","AuthForAppnAmount","Base",NA,NA,30900
"1683",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Operational Support Facilities Other Than Buildings","Mcconnell AFB","PRQE105144","Air Traffic Control Tower","U","2017","AuthForAppnAmount","Base",NA,NA,11200
