"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"8971",2012,"2086A","2086","A","MCon,A Res","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Unspecified Minor Construction","TOAamount","Base",0,NA,NA,NA
"8972",2012,"2086A","2086","A","MCon,A Res","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Planning and Design","TOAamount","Base",0,NA,NA,NA
"8973",2012,"2086A","2086","A","MCon,A Res","ARMY","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Adj to Match Continuing Resolution","TOAamount","Base",0,NA,NA,NA
"8974",2012,"0720A","0720","A","Fam Hsg Const,A","ARMY","01","NEW CONSTRUCTION","AK","ALASKA","FAM HSG DEWELLINGS","FORT WAINWRIGHT","2011","Family Housing Replacement Constru(110 units)","TOAamount","Base",0,NA,NA,NA
"8975",2012,"0720A","0720","A","Fam Hsg Const,A","ARMY","01","NEW CONSTRUCTION","GY","GERMANY","FAM HSG DEWELLINGS","BAUMHOLDER","2011","Family Housing Replacement Construc(64 units)","TOAamount","Base",0,NA,NA,NA
"8976",2012,"0720A","0720","A","Fam Hsg Const,A","ARMY","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH POST ACQUISITION CONSTRUCTION IMPROVEMENTS","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Construction Improvements         (235 units)","TOAamount","Base",0,NA,NA,NA
"8977",2012,"0720A","0720","A","Fam Hsg Const,A","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","FAMILY HOUSING P&D","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Family Housing P&D","TOAamount","Base",0,NA,NA,NA
"8978",2012,"0720A","0720","A","Fam Hsg Const,A","ARMY","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Adj to Match Continuing Resolution","TOAamount","Base",0,NA,NA,NA
"8979",2012,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Utilities Account","TOAamount","Base",0,NA,NA,NA
"8980",2012,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Operations","TOAamount","Base",0,NA,NA,NA
"8981",2012,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MISCELLANEOUS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","MISCELLANEOUS ACCOUNT","TOAamount","Base",0,NA,NA,NA
"8982",2012,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Leasing","TOAamount","Base",0,NA,NA,NA
"8983",2012,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Maintenance of Real Property","TOAamount","Base",0,NA,NA,NA
"8984",2012,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH PRIVATIZATION SUPPORT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Privatization Support Costs","TOAamount","Base",0,NA,NA,NA
"8985",2012,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","20","Undistributed","ZU","WORLDWIDE UNSPECIFIED","GENERAL","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Adj to Match Continuing Resolution","TOAamount","Base",0,NA,NA,NA
"8986",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-121: FORT GILLEM, GA","TOAamount","Base",0,NA,NA,NA
"8987",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-222: FORT MCPHERSON, GA","TOAamount","Base",0,NA,NA,NA
"8988",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","PROGRAM MANAGEMENT VARIOUS LOCATIONS","TOAamount","Base",0,NA,NA,NA
"8989",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-223: FORT MONMOUTH, NJ","TOAamount","Base",0,NA,NA,NA
"8990",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-224: FORT HOOD, TX","TOAamount","Base",0,NA,NA,NA
"8991",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-36: RED RIVER ARMY DEPOT","TOAamount","Base",0,NA,NA,NA
"8992",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-113: FORT MONROE, VA","TOAamount","Base",0,NA,NA,NA
"8993",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-243: MANEUVER TRAINING","TOAamount","Base",0,NA,NA,NA
"8994",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-233: RC TRANSFORMATION IN AL","TOAamount","Base",0,NA,NA,NA
"8995",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-247: RC TRANSFORMATION IN AZ","TOAamount","Base",0,NA,NA,NA
"8996",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-228: RC TRANSFORMATION IN AR","TOAamount","Base",0,NA,NA,NA
"8997",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-236: RC TRANSFORMATION IN CT","TOAamount","Base",0,NA,NA,NA
"8998",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-164: RC TRANSFORMATION IN DE","TOAamount","Base",0,NA,NA,NA
"8999",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-143: RC TRANSFORMATION IN GA","TOAamount","Base",0,NA,NA,NA
"9000",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-114: RC TRANSFORMATION IN HI","TOAamount","Base",0,NA,NA,NA
"9001",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-245: RC TRANSFORMATION IN IL","TOAamount","Base",0,NA,NA,NA
"9002",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-246: RC TRANSFORMATION IN IN","TOAamount","Base",0,NA,NA,NA
"9003",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-244: RC TRANSFORMATION IN IA","TOAamount","Base",0,NA,NA,NA
"9004",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-178: RC TRANSFORMATION IN LA","TOAamount","Base",0,NA,NA,NA
"9005",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-235: RC TRANSFORMATION IN MI","TOAamount","Base",0,NA,NA,NA
"9006",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-250: RC TRANSFORMATION IN MT","TOAamount","Base",0,NA,NA,NA
"9007",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-251: RC TRANSFORMATION IN MT","TOAamount","Base",0,NA,NA,NA
"9008",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-241: RC TRANSFORMATION IN NE","TOAamount","Base",0,NA,NA,NA
"9009",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-219: RC TRANSFORMATION IN NH","TOAamount","Base",0,NA,NA,NA
"9010",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-76: RC TRANSFORMATION IN NJ","TOAamount","Base",0,NA,NA,NA
"9011",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-171: RC TRANSFORMATION IN NC","TOAamount","Base",0,NA,NA,NA
"9012",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-210: RC TRANSFORMATION IN ND","TOAamount","Base",0,NA,NA,NA
"9013",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-229 : RC TRANSFORMATION IN OK","TOAamount","Base",0,NA,NA,NA
"9014",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-184: RC TRANSFORMATION IN OR","TOAamount","Base",0,NA,NA,NA
"9015",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-253: RC TRANSFORMATION IN PA","TOAamount","Base",0,NA,NA,NA
"9016",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-234: RC TRANSFORMATION IN PR","TOAamount","Base",0,NA,NA,NA
"9017",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-158: RC TRANSFORMATION IN RI","TOAamount","Base",0,NA,NA,NA
"9018",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-238: RC TRANSFORMATION IN TN","TOAamount","Base",0,NA,NA,NA
"9019",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-225: RC TRANSFORMATION IN TX","TOAamount","Base",0,NA,NA,NA
"9020",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-239: RC TRANSFORMATION IN VT","TOAamount","Base",0,NA,NA,NA
"9021",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-232: RC TRANSFORMATION IN WA","TOAamount","Base",0,NA,NA,NA
"9022",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-231: RC TRANSFORMATION IN WV","TOAamount","Base",0,NA,NA,NA
"9023",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-200: RC TRANSFORMATION IN WI","TOAamount","Base",0,NA,NA,NA
"9024",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-40: ARMY MODULAR TRANSFORMATION","TOAamount","Base",0,NA,NA,NA
"9025",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-63: U.S. ARMY GARRISON (SELFRIDGE)","TOAamount","Base",0,NA,NA,NA
"9026",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-167: USAR COMMAND AND CONTROL - NE","TOAamount","Base",0,NA,NA,NA
"9027",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-166: USAR COMMAND AND CONTROL - NW","TOAamount","Base",0,NA,NA,NA
"9028",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-131: USAR COMMAND AND CONTROL -SE","TOAamount","Base",0,NA,NA,NA
"9029",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","DON-165: MCLB BARSTOW, CA","TOAamount","Base",0,NA,NA,NA
"9030",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","E&T-64: COMBAT SERVICE SUPPORT CENTER","TOAamount","Base",0,NA,NA,NA
"9031",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","E&T-61: NET FIRES CENTER","TOAamount","Base",0,NA,NA,NA
"9032",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","E&T-29: PRIME POWER SCHOOL","TOAamount","Base",0,NA,NA,NA
"9033",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-132: MISC AF/NG HQS LEASED LOCATIONS","TOAamount","Base",0,NA,NA,NA
"9034",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-99: DEFENSE/MILDEP ADJUDICATION ACT","TOAamount","Base",0,NA,NA,NA
"9035",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-108: MILDEP INVEST AGENCIES & CIS/DSS","TOAamount","Base",0,NA,NA,NA
"9036",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-69: MISC ARMY LEASED LOCATIONS","TOAamount","Base",0,NA,NA,NA
"9037",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-53: MISC DOD/DEF AGS/FOA LEASED LOCS","TOAamount","Base",0,NA,NA,NA
"9038",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-65: ARMY TEST & EVALUATION CMND HQS","TOAamount","Base",0,NA,NA,NA
"9039",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-71: NEW DEFENSE MEDIA AGENCY","TOAamount","Base",0,NA,NA,NA
"9040",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-14: TRANSPORTATION COMMAND COMPONENTS","TOAamount","Base",0,NA,NA,NA
"9041",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-92: ARMY HQS & OTHER FOAS","TOAamount","Base",0,NA,NA,NA
"9042",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-83B: NWS SEAL BEACH, CA","TOAamount","Base",0,NA,NA,NA
"9043",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-112: RIVER BANK ARMY AMMO PLANT, CA","TOAamount","Base",0,NA,NA,NA
"9044",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-119: NEWPORT CHEMICAL DEPOT, IN","TOAamount","Base",0,NA,NA,NA
"9045",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-106: KANSAS ARMY AMMUNITION PLANT, KS","TOAamount","Base",0,NA,NA,NA
"9046",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-110: MISSISSIPPI ARMY AMMO PLANT, MS","TOAamount","Base",0,NA,NA,NA
"9047",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-120: UMATILLA CHEMICAL DEPOT, OR","TOAamount","Base",0,NA,NA,NA
"9048",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-122: LONE STAR ARMY AMMO PLANT, TX","TOAamount","Base",0,NA,NA,NA
"9049",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-117: DESERET CHEMICAL DEPOT, UT","TOAamount","Base",0,NA,NA,NA
"9050",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","MED-2: WALTER REED NMMC, BETHESDA, MD","TOAamount","Base",0,NA,NA,NA
"9051",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","MED-28: JNT CTRS EXCEL CHEM/BIO & MED R&DA","TOAamount","Base",0,NA,NA,NA
"9052",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","S&S-35: DLR PROCUREMENT MGMT CONSOLIDATION","TOAamount","Base",0,NA,NA,NA
"9053",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","TECH-18B: INTEGRATED W&A GUNS & AMMO SITE","TOAamount","Base",0,NA,NA,NA
"9054",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","TECH-9: DEFENSE RESEARCH SERVICE LED LABS","TOAamount","Base",0,NA,NA,NA
"9055",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-135: CORRECTIONS-FT LEAVENWORTH, KS","TOAamount","Base",0,NA,NA,NA
"9056",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-145: ACT/RES PERS & RECRUIT CTRS-USA","TOAamount","Base",0,NA,NA,NA
